date,capital_start,capital_end,equity_start,equity_end,daily_pnl_realized,daily_return,early_exits_today,allocation_mode,budget_pre_caps,budget_post_caps,mpt_used,mpt_fallback_used,mpt_weights,exits_today,investments_made,H,initial_capital,initial_training_days,allow_overlap,early_exit_enabled,seed,model_save_path,min_sequence_length,max_sequence_length,kelly_fraction,sector_confidence_threshold,retrain_interval,max_day_gap,mpt_window_days,mpt_lambda,mpt_ridge_eps,mpt_max_weight,mpt_long_only,mpt_use_equal_fallback,mpt_only_budget_fraction,max_total_utilization,max_new_daily_utilization,max_ticker_utilization,max_sector_utilization,max_position_size,max_positions_per_ticker,min_trade_dollars,kelly_trade_cap,drawdown_throttle_levels,model_feature_set,model_feature_group,model_mcc_mean,model_type,model_n_classes,model_ordinal_head,model_sequence_length,model_hidden1,model_hidden2,model_num_layers,model_dropout,model_inter_rnn_drop,model_learning_rate,model_weight_decay,model_batch_size,model_max_epochs,model_early_stopping_patience,model_early_stopping_min_delta,model_lr_patience,model_lr_factor,model_horizon_steps,model_huber_delta,model_t_min,model_t_max,model_t_steps,model_tau_min,model_tau_max,model_tau_steps,model_lambda_balance,model_coord_rounds
2017-04-11,100000.0,70000.0,100000.0,100000.0,0.0,0.0,0,HYBRID_KELLY_MPT,76322.2932858007,30000.0,True,False,"{'PTR': 2.0556473186208412e-16, 'HRG': 0.21465865369568163, 'PEP': 1.7489153347239685e-16, 'MA': 2.4118212954022894e-17, 'CELG': 0.29999999999999977, 'DHR': 0.08186660838023176, 'BABA': 0.29999999999999993, 'ORCL': 1.2553091868965308e-16, 'NEE': 0.10347473792408643}",[],"[{'ticker': 'BABA', 'sector': 'Services', 'prob_up': 0.9834480285644531, 'predicted_prob': 0.9834480285644531, 'expected_rise': 0.0069318655878305435, 'bucket_idx': 5, 'investment_fraction': 0.1, 'investment_amount': 22896.687985740205, 'allocated_amount': 10000.0, 'exit_date': Timestamp('2017-04-19 00:00:00')}, {'ticker': 'HRG', 'sector': 'Conglomerates', 'prob_up': 0.9201850891113281, 'predicted_prob': 0.9201850891113281, 'expected_rise': 0.0063306670635938644, 'bucket_idx': 5, 'investment_fraction': 0.1, 'investment_amount': 16383.24072369694, 'allocated_amount': 10000.0, 'exit_date': Timestamp('2017-04-19 00:00:00')}, {'ticker': 'DHR', 'sector': 'Industrial Goods', 'prob_up': 0.8949576616287231, 'predicted_prob': 0.8949576616287231, 'expected_rise': 0.005433194804936647, 'bucket_idx': 5, 'investment_fraction': 0.1, 'investment_amount': 6248.247295109837, 'allocated_amount': 6248.247295109837, 'exit_date': Timestamp('2017-04-19 00:00:00')}, {'ticker': 'CELG', 'sector': 'Healthcare', 'prob_up': 0.8580262660980225, 'predicted_prob': 0.8580262660980225, 'expected_rise': 0.007462667301297188, 'bucket_idx': 5, 'investment_fraction': 0.1, 'investment_amount': 22896.68798574019, 'allocated_amount': 3751.752704890161, 'exit_date': Timestamp('2017-04-19 00:00:00')}]",5,100000.0,853,True,False,42,/mnt/primary/simulation/trained_models_multiclass_meta,12,12,0.2,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.3,0.7,0.3,0.5,0.5,0.1,3,100.0,0.5,"[[0.08, 0.6], [0.15, 0.35]]",meta_emotion,nlp,0.1259823649942869,GRU,6,coral,20,128,128,2,0.3,0.3,0.0005466347365856,0.0003650001848317,64,50,10,0.0041366748730481,5,0.8,5,0.1411251559858494,0.7276744145783006,1.793808725179512,21,0.2057532757859396,0.7138661773078487,21,0.0647282490194046,4
2017-04-12,70000.0,40000.0,100000.0,100000.0,0.0,0.0,0,HYBRID_KELLY_MPT,50913.574932139585,30000.0,True,False,"{'BBL': 0.0, 'HRG': 0.19586572936975932, 'PEP': 0.0, 'WFC': 0.0, 'CELG': 0.30000000000000004, 'DHR': 0.05365420571086426, 'BABA': 0.30000000000000004, 'CSCO': 0.0814496127515159, 'NEE': 0.06903045216786045}",[],"[{'ticker': 'BABA', 'sector': 'Services', 'prob_up': 0.9793485403060913, 'predicted_prob': 0.9793485403060913, 'expected_rise': 0.007018027827143669, 'bucket_idx': 5, 'investment_fraction': 0.1, 'investment_amount': 15274.072479641878, 'allocated_amount': 10000.0, 'exit_date': Timestamp('2017-04-20 00:00:00')}, {'ticker': 'HRG', 'sector': 'Conglomerates', 'prob_up': 0.9201850891113281, 'predicted_prob': 0.9201850891113281, 'expected_rise': 0.0063306670635938644, 'bucket_idx': 5, 'investment_fraction': 0.1, 'investment_amount': 9972.224488905415, 'allocated_amount': 9972.224488905415, 'exit_date': Timestamp('2017-04-20 00:00:00')}, {'ticker': 'DHR', 'sector': 'Industrial Goods', 'prob_up': 0.8947373032569885, 'predicted_prob': 0.8947373032569885, 'expected_rise': 0.005431360565125942, 'bucket_idx': 5, 'investment_fraction': 0.1, 'investment_amount': 2731.727422884519, 'allocated_amount': 2731.727422884519, 'exit_date': Timestamp('2017-04-20 00:00:00')}, {'ticker': 'NEE', 'sector': 'Utilities', 'prob_up': 0.843889057636261, 'predicted_prob': 0.843889057636261, 'expected_rise': 0.005486438050866127, 'bucket_idx': 5, 'investment_fraction': 0.1, 'investment_amount': 3514.5870990478406, 'allocated_amount': 3514.5870990478406, 'exit_date': Timestamp('2017-04-20 00:00:00')}, {'ticker': 'CELG', 'sector': 'Healthcare', 'prob_up': 0.8437574505805969, 'predicted_prob': 0.8437574505805969, 'expected_rise': 0.007353019900619984, 'bucket_idx': 5, 'investment_fraction': 0.1, 'investment_amount': 15274.072479641878, 'allocated_amount': 3781.4609891622276, 'exit_date': Timestamp('2017-04-20 00:00:00')}]",5,100000.0,853,True,False,42,/mnt/primary/simulation/trained_models_multiclass_meta,12,12,0.2,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.3,0.7,0.3,0.5,0.5,0.1,3,100.0,0.5,"[[0.08, 0.6], [0.15, 0.35]]",meta_emotion,nlp,0.1259823649942869,GRU,6,coral,20,128,128,2,0.3,0.3,0.0005466347365856,0.0003650001848317,64,50,10,0.0041366748730481,5,0.8,5,0.1411251559858494,0.7276744145783006,1.793808725179512,21,0.2057532757859396,0.7138661773078487,21,0.0647282490194046,4
2017-04-13,40000.0,30000.0,100000.0,100000.0,0.0,0.0,0,HYBRID_KELLY_MPT,32384.00345153108,9999.999999999998,True,False,"{'PTR': 1.1651559346977553e-16, 'HRG': 0.2999999999999999, 'PM': 8.289892586818898e-17, 'V': 9.028971814584899e-17, 'CELG': 0.3, 'DHR': 0.15667193503782503, 'PCLN': 7.249936255856115e-18, 'ORCL': 3.588561405934428e-18, 'PCG': 0.24332806496217482}",[],"[{'ticker': 'HRG', 'sector': 'Conglomerates', 'prob_up': 0.9213154911994934, 'predicted_prob': 0.9213154911994934, 'expected_rise': 0.006343073211610317, 'bucket_idx': 5, 'investment_fraction': 0.1, 'investment_amount': 9715.20103545932, 'allocated_amount': 9715.20103545932, 'exit_date': Timestamp('2017-04-21 00:00:00')}, {'ticker': 'DHR', 'sector': 'Industrial Goods', 'prob_up': 0.8877038359642029, 'predicted_prob': 0.8877038359642029, 'expected_rise': 0.005373259540647268, 'bucket_idx': 5, 'investment_fraction': 0.1, 'investment_amount': 5073.664485022979, 'allocated_amount': 284.79896454067784, 'exit_date': Timestamp('2017-04-21 00:00:00')}]",5,100000.0,853,True,False,42,/mnt/primary/simulation/trained_models_multiclass_meta,12,12,0.2,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.3,0.7,0.3,0.5,0.5,0.1,3,100.0,0.5,"[[0.08, 0.6], [0.15, 0.35]]",meta_emotion,nlp,0.1259823649942869,GRU,6,coral,20,128,128,2,0.3,0.3,0.0005466347365856,0.0003650001848317,64,50,10,0.0041366748730481,5,0.8,5,0.1411251559858494,0.7276744145783006,1.793808725179512,21,0.2057532757859396,0.7138661773078487,21,0.0647282490194046,4
2017-04-17,30000.0,30000.0,100000.0,100000.0,0.0,0.0,0,HYBRID_KELLY_MPT,23769.98285529817,0.0,True,False,"{'PTR': 0.11650256177959059, 'HRG': 0.2999999999999999, 'UN': 0.0, 'MA': 2.482145348634001e-16, 'CELG': 0.2999999999999997, 'DHR': 0.2834974382204097, 'UPS': 0.0, 'ORCL': 1.3417001884508114e-18, 'AEP': 0.0}",[],[],5,100000.0,853,True,False,42,/mnt/primary/simulation/trained_models_multiclass_meta,12,12,0.2,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.3,0.7,0.3,0.5,0.5,0.1,3,100.0,0.5,"[[0.08, 0.6], [0.15, 0.35]]",meta_emotion,nlp,0.1259823649942869,GRU,6,coral,20,128,128,2,0.3,0.3,0.0005466347365856,0.0003650001848317,64,50,10,0.0041366748730481,5,0.8,5,0.1411251559858494,0.7276744145783006,1.793808725179512,21,0.2057532757859396,0.7138661773078487,21,0.0647282490194046,4
2017-04-18,30000.0,30000.0,100000.0,100000.0,0.0,0.0,0,HYBRID_KELLY_MPT,24451.54658611277,0.0,True,False,"{'PTR': 6.938893903907228e-18, 'HRG': 0.241783579324887, 'PM': 1.214306433183765e-17, 'MA': 1.5439038936193583e-16, 'CELG': 0.2887741558345237, 'MMM': 7.068998164605489e-17, 'BABA': 0.2999999999999998, 'ORCL': 2.1206994493816467e-16, 'PCG': 0.1694422648405891}",[],[],5,100000.0,853,True,False,42,/mnt/primary/simulation/trained_models_multiclass_meta,12,12,0.2,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.3,0.7,0.3,0.5,0.5,0.1,3,100.0,0.5,"[[0.08, 0.6], [0.15, 0.35]]",meta_emotion,nlp,0.1259823649942869,GRU,6,coral,20,128,128,2,0.3,0.3,0.0005466347365856,0.0003650001848317,64,50,10,0.0041366748730481,5,0.8,5,0.1411251559858494,0.7276744145783006,1.793808725179512,21,0.2057532757859396,0.7138661773078487,21,0.0647282490194046,4
2017-04-19,59940.774685405384,29982.232405621617,99940.77468540538,99940.77468540538,-59.22531459460738,-0.0005922531459461311,0,HYBRID_KELLY_MPT,40544.814197376094,29958.542279783764,True,False,"{'PTR': 0.0, 'HRG': 0.29999999999999977, 'PM': 0.0, 'MA': 0.0, 'CELG': 0.29999999999999966, 'CAT': 0.0, 'UPS': 0.0, 'INTC': 0.1400122355706603, 'NEE': 0.25998776442934024}","[{'date': Timestamp('2017-04-11 00:00:00'), 'exit_date': Timestamp('2017-04-19 00:00:00'), 'ticker': 'BABA', 'sector': 'Services', 'allocated_amount': 10000.0, 'prob_up': 0.9834480285644531, 'expected_rise': 0.0069318655878305435, 'actual_return': 0.0028975008529970037, 'pnl': 28.975008529970037, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-11 00:00:00'), 'exit_date': Timestamp('2017-04-19 00:00:00'), 'ticker': 'HRG', 'sector': 'Conglomerates', 'allocated_amount': 10000.0, 'prob_up': 0.9201850891113281, 'expected_rise': 0.0063306670635938644, 'actual_return': -0.004067107269954295, 'pnl': -40.671072699542954, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-11 00:00:00'), 'exit_date': Timestamp('2017-04-19 00:00:00'), 'ticker': 'DHR', 'sector': 'Industrial Goods', 'allocated_amount': 6248.247295109837, 'prob_up': 0.8949576616287231, 'expected_rise': 0.005433194804936647, 'actual_return': 0.0026679387851520353, 'pnl': 16.66994129784483, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-11 00:00:00'), 'exit_date': Timestamp('2017-04-19 00:00:00'), 'ticker': 'CELG', 'sector': 'Healthcare', 'allocated_amount': 3751.752704890161, 'prob_up': 0.8580262660980225, 'expected_rise': 0.007462667301297188, 'actual_return': -0.01711178661621271, 'pnl': -64.19919172287929, 'exit_reason': 'scheduled'}]","[{'ticker': 'HRG', 'sector': 'Conglomerates', 'prob_up': 0.9226526021957397, 'predicted_prob': 0.9226526021957397, 'expected_rise': 0.00635778671130538, 'bucket_idx': 5, 'investment_fraction': 0.1, 'investment_amount': 12163.444259212818, 'allocated_amount': 9994.07746854054, 'exit_date': Timestamp('2017-04-26 00:00:00')}, {'ticker': 'NEE', 'sector': 'Utilities', 'prob_up': 0.7247007489204407, 'predicted_prob': 0.7247007489204407, 'expected_rise': 0.0042665875516831875, 'bucket_idx': 5, 'investment_fraction': 0.09127752031949464, 'investment_amount': 10541.155602378785, 'allocated_amount': 9994.07746854054, 'exit_date': Timestamp('2017-04-26 00:00:00')}, {'ticker': 'CELG', 'sector': 'Healthcare', 'prob_up': 0.6443592309951782, 'predicted_prob': 0.6443592309951782, 'expected_rise': 0.0052999937906861305, 'bucket_idx': 5, 'investment_fraction': 0.06903678931171134, 'investment_amount': 12163.444259212814, 'allocated_amount': 9970.387342702685, 'exit_date': Timestamp('2017-04-26 00:00:00')}]",5,100000.0,853,True,False,42,/mnt/primary/simulation/trained_models_multiclass_meta,12,12,0.2,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.3,0.7,0.3,0.5,0.5,0.1,3,100.0,0.5,"[[0.08, 0.6], [0.15, 0.35]]",meta_emotion,nlp,0.1259823649942869,GRU,6,coral,20,128,128,2,0.3,0.3,0.0005466347365856,0.0003650001848317,64,50,10,0.0041366748730481,5,0.8,5,0.1411251559858494,0.7276744145783006,1.793808725179512,21,0.2057532757859396,0.7138661773078487,21,0.0647282490194046,4
2017-04-20,60080.07517219733,30068.489936603,100038.61745198109,100038.61745198109,97.84276657572161,0.0009790074860205333,0,HYBRID_KELLY_MPT,40135.51281306789,30011.585235594324,True,False,"{'SLB': 0.0, 'HRG': 0.3, 'UN': 4.996179316126437e-17, 'V': 7.93895557459748e-17, 'CELG': 0.0, 'DHR': 0.04088732424386195, 'BABA': 0.3, 'CSCO': 0.3, 'NEE': 0.059112675756137996}","[{'date': Timestamp('2017-04-12 00:00:00'), 'exit_date': Timestamp('2017-04-20 00:00:00'), 'ticker': 'BABA', 'sector': 'Services', 'allocated_amount': 10000.0, 'prob_up': 0.9793485403060913, 'expected_rise': 0.007018027827143669, 'actual_return': 0.021061213623642994, 'pnl': 210.61213623642993, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-12 00:00:00'), 'exit_date': Timestamp('2017-04-20 00:00:00'), 'ticker': 'HRG', 'sector': 'Conglomerates', 'allocated_amount': 9972.224488905415, 'prob_up': 0.9201850891113281, 'expected_rise': 0.0063306670635938644, 'actual_return': 0.0025522715671260077, 'pnl': 25.451825024030974, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-12 00:00:00'), 'exit_date': Timestamp('2017-04-20 00:00:00'), 'ticker': 'DHR', 'sector': 'Industrial Goods', 'allocated_amount': 2731.727422884519, 'prob_up': 0.8947373032569885, 'expected_rise': 0.005431360565125942, 'actual_return': -0.03335278134110786, 'pnl': -91.11070741897545, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-12 00:00:00'), 'exit_date': Timestamp('2017-04-20 00:00:00'), 'ticker': 'NEE', 'sector': 'Utilities', 'allocated_amount': 3514.5870990478406, 'prob_up': 0.843889057636261, 'expected_rise': 0.005486438050866127, 'actual_return': 0.002758409422971564, 'pnl': 9.694670171867857, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-12 00:00:00'), 'exit_date': Timestamp('2017-04-20 00:00:00'), 'ticker': 'CELG', 'sector': 'Healthcare', 'allocated_amount': 3781.4609891622276, 'prob_up': 0.8437574505805969, 'expected_rise': 0.007353019900619984, 'actual_return': -0.015022013343635399, 'pnl': -56.8051574376317, 'exit_reason': 'scheduled'}]","[{'ticker': 'BABA', 'sector': 'Services', 'prob_up': 0.9730204939842224, 'predicted_prob': 0.9730204939842224, 'expected_rise': 0.0071445852518081665, 'bucket_idx': 5, 'investment_fraction': 0.1, 'investment_amount': 12040.653843920367, 'allocated_amount': 10003.86174519811, 'exit_date': Timestamp('2017-04-27 00:00:00')}, {'ticker': 'HRG', 'sector': 'Conglomerates', 'prob_up': 0.9199572205543518, 'predicted_prob': 0.9199572205543518, 'expected_rise': 0.006328169256448746, 'bucket_idx': 5, 'investment_fraction': 0.1, 'investment_amount': 12040.653843920367, 'allocated_amount': 10003.86174519811, 'exit_date': Timestamp('2017-04-27 00:00:00')}, {'ticker': 'CSCO', 'sector': 'Technology', 'prob_up': 0.8461146950721741, 'predicted_prob': 0.8461146950721741, 'expected_rise': 0.006888664327561855, 'bucket_idx': 5, 'investment_fraction': 0.1, 'investment_amount': 12040.653843920367, 'allocated_amount': 10003.861745198104, 'exit_date': Timestamp('2017-04-27 00:00:00')}]",5,100000.0,853,True,False,42,/mnt/primary/simulation/trained_models_multiclass_meta,12,12,0.2,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.3,0.7,0.3,0.5,0.5,0.1,3,100.0,0.5,"[[0.08, 0.6], [0.15, 0.35]]",meta_emotion,nlp,0.1259823649942869,GRU,6,coral,20,128,128,2,0.3,0.3,0.0005466347365856,0.0003650001848317,64,50,10,0.0041366748730481,5,0.8,5,0.1411251559858494,0.7276744145783006,1.793808725179512,21,0.2057532757859396,0.7138661773078487,21,0.0647282490194046,4
2017-04-21,40030.13538916581,30000.078871363185,100000.2629045439,100000.2629045439,-38.354547437182305,-0.0003833974160588616,0,HYBRID_KELLY_MPT,21362.179746268717,10030.056517802628,True,False,"{'SLB': 0.0, 'HRG': 0.2999999999999999, 'PM': 4.9676743795794925e-18, 'V': 0.0, 'JNJ': 0.0, 'DHR': 0.06969515040147206, 'AMZN': 0.03030484959852839, 'INTC': 0.2999999999999998, 'PCG': 0.2999999999999998}","[{'date': Timestamp('2017-04-13 00:00:00'), 'exit_date': Timestamp('2017-04-21 00:00:00'), 'ticker': 'HRG', 'sector': 'Conglomerates', 'allocated_amount': 9715.20103545932, 'prob_up': 0.9213154911994934, 'expected_rise': 0.006343073211610317, 'actual_return': -0.002553575076608805, 'pnl': -24.808495228392974, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-13 00:00:00'), 'exit_date': Timestamp('2017-04-21 00:00:00'), 'ticker': 'DHR', 'sector': 'Industrial Goods', 'allocated_amount': 284.79896454067784, 'prob_up': 0.8877038359642029, 'expected_rise': 0.005373259540647268, 'actual_return': -0.04756355849339666, 'pnl': -13.546052208789332, 'exit_reason': 'scheduled'}]","[{'ticker': 'HRG', 'sector': 'Conglomerates', 'prob_up': 0.9159917831420898, 'predicted_prob': 0.9159917831420898, 'expected_rise': 0.00628487765789032, 'bucket_idx': 5, 'investment_fraction': 0.1, 'investment_amount': 6408.653923880613, 'allocated_amount': 6408.653923880613, 'exit_date': Timestamp('2017-04-28 00:00:00')}, {'ticker': 'PCG', 'sector': 'Utilities', 'prob_up': 0.8162925839424133, 'predicted_prob': 0.8162925839424133, 'expected_rise': 0.005743731278926134, 'bucket_idx': 5, 'investment_fraction': 0.1, 'investment_amount': 6408.653923880612, 'allocated_amount': 3621.4025939220155, 'exit_date': Timestamp('2017-04-28 00:00:00')}]",5,100000.0,853,True,False,42,/mnt/primary/simulation/trained_models_multiclass_meta,12,12,0.2,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.3,0.7,0.3,0.5,0.5,0.1,3,100.0,0.5,"[[0.08, 0.6], [0.15, 0.35]]",meta_emotion,nlp,0.1259823649942869,GRU,6,coral,20,128,128,2,0.3,0.3,0.0005466347365856,0.0003650001848317,64,50,10,0.0041366748730481,5,0.8,5,0.1411251559858494,0.7276744145783006,1.793808725179512,21,0.2057532757859396,0.7138661773078487,21,0.0647282490194046,4
2017-04-24,30000.078871363177,30000.078871363185,100000.2629045439,100000.2629045439,0.0,0.0,0,HYBRID_KELLY_MPT,18403.49484255234,0.0,True,False,"{'PTR': 4.22116045821023e-17, 'SPLP': 0.0, 'AAPL': 6.071532165918825e-18, 'WFC': 4.7364349394746175e-17, 'JNJ': 1.1946215057536118e-16, 'DHR': 0.19883881577661297, 'BABA': 0.2999999999999999, 'CSCO': 0.3, 'NEE': 0.20116118422338702}",[],[],5,100000.0,853,True,False,42,/mnt/primary/simulation/trained_models_multiclass_meta,12,12,0.2,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.3,0.7,0.3,0.5,0.5,0.1,3,100.0,0.5,"[[0.08, 0.6], [0.15, 0.35]]",meta_emotion,nlp,0.1259823649942869,GRU,6,coral,20,128,128,2,0.3,0.3,0.0005466347365856,0.0003650001848317,64,50,10,0.0041366748730481,5,0.8,5,0.1411251559858494,0.7276744145783006,1.793808725179512,21,0.2057532757859396,0.7138661773078487,21,0.0647282490194046,4
2017-04-25,30000.078871363177,30000.078871363185,100000.2629045439,100000.2629045439,0.0,0.0,0,HYBRID_KELLY_MPT,20420.345167218442,0.0,True,False,"{'SLB': 6.12915064979786e-17, 'HRG': 0.3, 'UN': 0.00391214149575867, 'V': 0.0, 'CELG': 0.0, 'CAT': 0.0, 'PCLN': 0.09608785850424124, 'INTC': 0.3, 'AEP': 0.3}",[],[],5,100000.0,853,True,False,42,/mnt/primary/simulation/trained_models_multiclass_meta,12,12,0.2,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.3,0.7,0.3,0.5,0.5,0.1,3,100.0,0.5,"[[0.08, 0.6], [0.15, 0.35]]",meta_emotion,nlp,0.1259823649942869,GRU,6,coral,20,128,128,2,0.3,0.3,0.0005466347365856,0.0003650001848317,64,50,10,0.0041366748730481,5,0.8,5,0.1411251559858494,0.7276744145783006,1.793808725179512,21,0.2057532757859396,0.7138661773078487,21,0.0647282490194046,4
