date,capital_start,capital_end,equity_start,equity_end,daily_pnl_realized,daily_return,early_exits_today,allocation_mode,budget_pre_caps,budget_post_caps,mpt_used,mpt_fallback_used,mpt_weights,exits_today,investments_made,H,initial_capital,initial_training_days,allow_overlap,seed,model_save_path,min_sequence_length,max_sequence_length,kelly_fraction,sector_confidence_threshold,retrain_interval,max_day_gap,mpt_window_days,mpt_lambda,mpt_ridge_eps,mpt_max_weight,mpt_long_only,mpt_use_equal_fallback,mpt_only_budget_fraction,max_total_utilization,max_new_daily_utilization,max_ticker_utilization,max_sector_utilization,max_position_size,max_positions_per_ticker,min_trade_dollars,kelly_trade_cap,drawdown_throttle_levels
2017-04-11,100000.0,75000.00000000007,100000.0,100000.00000000003,0.0,0.0,0,MPT_ONLY,25000.0,24999.99999999995,True,False,"{'BP': 0.07618538806329099, 'AGFS': 0.3, 'UN': 0.2999999999999995, 'HSBC': 8.089338626528792e-16, 'CELG': 0.02381461193670774, 'UTX': 7.083121842035425e-16, 'MCD': 6.277116388732593e-16, 'CSCO': 0.29999999999999966, 'PPL': 0.0}",[],"[{'ticker': 'UN', 'sector': 'Consumer Goods', 'expected_rise': 0.015040770148352544, 'prob_up': 0.8648648858070374, 'investment_fraction': 0.07325029968308952, 'investment_amount': 7499.999999999987, 'predicted_prob': 0.8648648858070374, 'allocated_amount': 7499.999999999987, 'exit_date': Timestamp('2017-04-19 00:00:00')}, {'ticker': 'AGFS', 'sector': 'Conglomerates', 'expected_rise': 0.04495617153725769, 'prob_up': 0.7808899283409119, 'investment_fraction': 0.05945864697705461, 'investment_amount': 7500.0, 'predicted_prob': 0.7808899283409119, 'allocated_amount': 7500.0, 'exit_date': Timestamp('2017-04-19 00:00:00')}, {'ticker': 'CSCO', 'sector': 'Technology', 'expected_rise': 0.01000934866067947, 'prob_up': 0.7346938848495483, 'investment_fraction': 0.04785223611778503, 'investment_amount': 7499.999999999992, 'predicted_prob': 0.7346938848495483, 'allocated_amount': 7499.999999999992, 'exit_date': Timestamp('2017-04-19 00:00:00')}, {'ticker': 'BP', 'sector': 'Basic Matierials', 'expected_rise': 0.008386652155320386, 'prob_up': 0.6582278609275818, 'investment_fraction': 0.030978160663284033, 'investment_amount': 1904.6347015822748, 'predicted_prob': 0.6582278609275818, 'allocated_amount': 1904.6347015822748, 'exit_date': Timestamp('2017-04-19 00:00:00')}, {'ticker': 'CELG', 'sector': 'Healthcare', 'expected_rise': 0.008061994191258196, 'prob_up': 0.5824176073074341, 'investment_fraction': 0.023526377356813028, 'investment_amount': 595.3652984176935, 'predicted_prob': 0.5824176073074341, 'allocated_amount': 595.3652984176935, 'exit_date': Timestamp('2017-04-19 00:00:00')}]",5,100000.0,783,True,42,trained_models/,12,12,0.1,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.25,0.7,0.3,0.2,0.45,0.1,3,100.0,0.3,"[[0.05, 0.5], [0.1, 0.25]]"
2017-04-12,75000.00000000009,50000.00000000007,100000.00000000003,100000.00000000003,0.0,0.0,0,MPT_ONLY,25000.000000000007,25000.000000000007,True,False,"{'BP': 0.1473664293927207, 'AGFS': 0.29999999999999993, 'MO': 0.07344824806540488, 'HSBC': 0.0, 'CELG': 0.11544749152175068, 'UTX': 0.0, 'MCD': 0.0, 'CSCO': 0.29999999999999993, 'PPL': 0.0637378310201239}",[],"[{'ticker': 'AGFS', 'sector': 'Conglomerates', 'expected_rise': 0.04571167513931778, 'prob_up': 0.7808899283409119, 'investment_fraction': 0.059694027965994434, 'investment_amount': 7500.000000000001, 'predicted_prob': 0.7808899283409119, 'allocated_amount': 7500.000000000001, 'exit_date': Timestamp('2017-04-20 00:00:00')}, {'ticker': 'CSCO', 'sector': 'Technology', 'expected_rise': 0.0100137156994471, 'prob_up': 0.7346938848495483, 'investment_fraction': 0.04787311385691956, 'investment_amount': 7500.000000000001, 'predicted_prob': 0.7346938848495483, 'allocated_amount': 7500.000000000001, 'exit_date': Timestamp('2017-04-20 00:00:00')}, {'ticker': 'MO', 'sector': 'Consumer Goods', 'expected_rise': 0.007474712727697865, 'prob_up': 0.7067669034004211, 'investment_fraction': 0.0420252901166452, 'investment_amount': 1836.2062016351226, 'predicted_prob': 0.7067669034004211, 'allocated_amount': 1836.2062016351226, 'exit_date': Timestamp('2017-04-20 00:00:00')}, {'ticker': 'PPL', 'sector': 'Utilities', 'expected_rise': 0.007395457230928492, 'prob_up': 0.7037037014961243, 'investment_fraction': 0.03907706893708394, 'investment_amount': 1593.4457755030978, 'predicted_prob': 0.7037037014961243, 'allocated_amount': 1593.4457755030978, 'exit_date': Timestamp('2017-04-20 00:00:00')}, {'ticker': 'BP', 'sector': 'Basic Matierials', 'expected_rise': 0.008368247626725847, 'prob_up': 0.6582278609275818, 'investment_fraction': 0.03094213599378462, 'investment_amount': 3684.1607348180187, 'predicted_prob': 0.6582278609275818, 'allocated_amount': 3684.1607348180187, 'exit_date': Timestamp('2017-04-20 00:00:00')}, {'ticker': 'CELG', 'sector': 'Healthcare', 'expected_rise': 0.008015482889227505, 'prob_up': 0.5824176073074341, 'investment_fraction': 0.02344528651290087, 'investment_amount': 2886.187288043768, 'predicted_prob': 0.5824176073074341, 'allocated_amount': 2886.187288043768, 'exit_date': Timestamp('2017-04-20 00:00:00')}]",5,100000.0,783,True,42,trained_models/,12,12,0.1,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.25,0.7,0.3,0.2,0.45,0.1,3,100.0,0.3,"[[0.05, 0.5], [0.1, 0.25]]"
2017-04-13,50000.00000000007,30000.000000000036,100000.00000000003,100000.00000000003,0.0,0.0,0,MPT_ONLY,25000.000000000007,20000.000000000036,True,False,"{'BP': 0.14833623295898976, 'AGFS': 0.29999999999999954, 'MO': 0.07366691594461328, 'HSBC': 1.1751098971303506e-16, 'CELG': 0.11359356940212537, 'UTX': 0.0, 'MCD': 3.858107155609039e-17, 'CSCO': 0.2999999999999998, 'PPL': 0.06440328169427205}",[],"[{'ticker': 'AGFS', 'sector': 'Conglomerates', 'expected_rise': 0.046376541054117745, 'prob_up': 0.7808899283409119, 'investment_fraction': 0.05989630421051478, 'investment_amount': 7499.999999999991, 'predicted_prob': 0.7808899283409119, 'allocated_amount': 5000.000000000007, 'exit_date': Timestamp('2017-04-21 00:00:00')}, {'ticker': 'CSCO', 'sector': 'Technology', 'expected_rise': 0.010020537587257718, 'prob_up': 0.7346938848495483, 'investment_fraction': 0.04790572762604171, 'investment_amount': 7499.999999999998, 'predicted_prob': 0.7346938848495483, 'allocated_amount': 5000.000000000015, 'exit_date': Timestamp('2017-04-21 00:00:00')}, {'ticker': 'MO', 'sector': 'Consumer Goods', 'expected_rise': 0.007453453446821466, 'prob_up': 0.7067669034004211, 'investment_fraction': 0.04197675349763644, 'investment_amount': 1841.6728986153325, 'predicted_prob': 0.7067669034004211, 'allocated_amount': 1841.6728986153325, 'exit_date': Timestamp('2017-04-21 00:00:00')}, {'ticker': 'PPL', 'sector': 'Utilities', 'expected_rise': 0.007376529530925185, 'prob_up': 0.7037037014961243, 'investment_fraction': 0.03903253059851119, 'investment_amount': 1610.0820423568016, 'predicted_prob': 0.7037037014961243, 'allocated_amount': 1610.0820423568016, 'exit_date': Timestamp('2017-04-21 00:00:00')}, {'ticker': 'BP', 'sector': 'Basic Matierials', 'expected_rise': 0.008364396865698169, 'prob_up': 0.6582278609275818, 'investment_fraction': 0.030934589163220685, 'investment_amount': 3708.405823974745, 'predicted_prob': 0.6582278609275818, 'allocated_amount': 3708.405823974745, 'exit_date': Timestamp('2017-04-21 00:00:00')}, {'ticker': 'CELG', 'sector': 'Healthcare', 'expected_rise': 0.007977172914765886, 'prob_up': 0.5824176073074341, 'investment_fraction': 0.023378209325427335, 'investment_amount': 2839.839235053135, 'predicted_prob': 0.5824176073074341, 'allocated_amount': 2839.839235053135, 'exit_date': Timestamp('2017-04-21 00:00:00')}]",5,100000.0,783,True,42,trained_models/,12,12,0.1,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.25,0.7,0.3,0.2,0.45,0.1,3,100.0,0.3,"[[0.05, 0.5], [0.1, 0.25]]"
2017-04-17,30000.000000000044,30000.000000000036,100000.00000000003,100000.00000000003,0.0,0.0,0,MPT_ONLY,25000.000000000007,0.0,True,False,"{'BP': 0.2999999999999999, 'AGFS': 0.2999999999999999, 'MO': 0.11618342746660099, 'HSBC': 4.7199744496789e-16, 'CELG': 0.2045790528245045, 'UTX': 9.82006146905071e-16, 'MCD': 0.0, 'T': 7.84247670643715e-16, 'PPL': 0.07923751970889246}",[],[],5,100000.0,783,True,42,trained_models/,12,12,0.1,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.25,0.7,0.3,0.2,0.45,0.1,3,100.0,0.3,"[[0.05, 0.5], [0.1, 0.25]]"
2017-04-18,30000.000000000044,30000.000000000036,100000.00000000003,100000.00000000003,0.0,0.0,0,MPT_ONLY,25000.000000000007,0.0,True,False,"{'BP': 0.14256398578582893, 'AGFS': 0.3000000000000001, 'MO': 0.07781385769537728, 'HSBC': 0.0, 'CELG': 0.11374175427300819, 'BA': 0.0, 'MCD': 0.0, 'CSCO': 0.3000000000000001, 'PPL': 0.06588040224578554}",[],[],5,100000.0,783,True,42,trained_models/,12,12,0.1,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.25,0.7,0.3,0.2,0.45,0.1,3,100.0,0.3,"[[0.05, 0.5], [0.1, 0.25]]"
2017-04-19,56060.32756368183,30795.245672761394,101060.32756368187,101060.32756368189,1060.3275636818453,0.010603275636818399,0,MPT_ONLY,25265.081890920468,25265.08189092045,True,False,"{'BP': 0.14342828847731912, 'AGFS': 0.29999999999999966, 'MO': 0.0763207242574525, 'MA': 1.8859839977002074e-17, 'CELG': 0.11435017037175348, 'ABB': 3.3923159092827787e-16, 'MCD': 3.090907705331808e-16, 'CSCO': 0.30000000000000004, 'PPL': 0.06590081689347446}","[{'date': Timestamp('2017-04-11 00:00:00'), 'exit_date': Timestamp('2017-04-19 00:00:00'), 'ticker': 'UN', 'sector': 'Consumer Goods', 'allocated_amount': 7499.999999999987, 'prob_up': 0.8648648858070374, 'expected_rise': 0.015040770148352544, 'actual_return': 0.0017681728185392487, 'pnl': 13.261296139044342, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-11 00:00:00'), 'exit_date': Timestamp('2017-04-19 00:00:00'), 'ticker': 'AGFS', 'sector': 'Conglomerates', 'allocated_amount': 7500.0, 'prob_up': 0.7808899283409119, 'expected_rise': 0.04495617153725769, 'actual_return': 0.15799999999999992, 'pnl': 1184.9999999999993, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-11 00:00:00'), 'exit_date': Timestamp('2017-04-19 00:00:00'), 'ticker': 'CSCO', 'sector': 'Technology', 'allocated_amount': 7499.999999999992, 'prob_up': 0.7346938848495483, 'expected_rise': 0.01000934866067947, 'actual_return': -0.008201580085150595, 'pnl': -61.5118506386294, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-11 00:00:00'), 'exit_date': Timestamp('2017-04-19 00:00:00'), 'ticker': 'BP', 'sector': 'Basic Matierials', 'allocated_amount': 1904.6347015822748, 'prob_up': 0.6582278609275818, 'expected_rise': 0.008386652155320386, 'actual_return': -0.034775234231700036, 'pnl': -66.23411787334771, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-11 00:00:00'), 'exit_date': Timestamp('2017-04-19 00:00:00'), 'ticker': 'CELG', 'sector': 'Healthcare', 'allocated_amount': 595.3652984176935, 'prob_up': 0.5824176073074341, 'expected_rise': 0.008061994191258196, 'actual_return': -0.01711178661621271, 'pnl': -10.187763945221374, 'exit_reason': 'scheduled'}]","[{'ticker': 'AGFS', 'sector': 'Conglomerates', 'expected_rise': 0.04570300174200292, 'prob_up': 0.7808899283409119, 'investment_fraction': 0.05978522123563135, 'investment_amount': 7579.524567276132, 'predicted_prob': 0.7808899283409119, 'allocated_amount': 7579.524567276132, 'exit_date': Timestamp('2017-04-26 00:00:00')}, {'ticker': 'CSCO', 'sector': 'Technology', 'expected_rise': 0.010035827013419502, 'prob_up': 0.7346938848495483, 'investment_fraction': 0.04797882261509663, 'investment_amount': 7579.524567276141, 'predicted_prob': 0.7346938848495483, 'allocated_amount': 7579.524567276141, 'exit_date': Timestamp('2017-04-26 00:00:00')}, {'ticker': 'MO', 'sector': 'Consumer Goods', 'expected_rise': 0.0074414457485089186, 'prob_up': 0.7067669034004211, 'investment_fraction': 0.04200172075243764, 'investment_amount': 1928.2493483388976, 'predicted_prob': 0.7067669034004211, 'allocated_amount': 1928.2493483388976, 'exit_date': Timestamp('2017-04-26 00:00:00')}, {'ticker': 'PPL', 'sector': 'Utilities', 'expected_rise': 0.007356577917408136, 'prob_up': 0.7037037014961243, 'investment_fraction': 0.03898544545456638, 'investment_amount': 1664.9895354921873, 'predicted_prob': 0.7037037014961243, 'allocated_amount': 1664.9895354921873, 'exit_date': Timestamp('2017-04-26 00:00:00')}, {'ticker': 'BP', 'sector': 'Basic Matierials', 'expected_rise': 0.008304808794071115, 'prob_up': 0.6582278609275818, 'investment_fraction': 0.030840211931282252, 'investment_amount': 3623.727453854032, 'predicted_prob': 0.6582278609275818, 'allocated_amount': 3623.727453854032, 'exit_date': Timestamp('2017-04-26 00:00:00')}, {'ticker': 'CELG', 'sector': 'Healthcare', 'expected_rise': 0.0079623247333241, 'prob_up': 0.5824176073074341, 'investment_fraction': 0.023390823090437825, 'investment_amount': 2889.066418683059, 'predicted_prob': 0.5824176073074341, 'allocated_amount': 2889.066418683059, 'exit_date': Timestamp('2017-04-26 00:00:00')}]",5,100000.0,783,True,42,trained_models/,12,12,0.1,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.25,0.7,0.3,0.2,0.45,0.1,3,100.0,0.3,"[[0.05, 0.5], [0.1, 0.25]]"
2017-04-20,56619.05120026988,31148.017927472283,101884.13309119036,101884.13309119036,823.8055275084769,0.008151621386635277,0,MPT_ONLY,25471.03327279759,25471.033272797584,True,False,"{'BP': 0.12512770352715238, 'AGFS': 0.30000000000000016, 'MO': 0.048611623767270754, 'MA': 1.2787893376275565e-16, 'CELG': 0.0949859015020696, 'BA': 9.914757619188976e-17, 'MCD': 1.2194561958552257e-17, 'CSCO': 0.2999999999999999, 'PPL': 0.13127477120350703}","[{'date': Timestamp('2017-04-12 00:00:00'), 'exit_date': Timestamp('2017-04-20 00:00:00'), 'ticker': 'AGFS', 'sector': 'Conglomerates', 'allocated_amount': 7500.000000000001, 'prob_up': 0.7808899283409119, 'expected_rise': 0.04571167513931778, 'actual_return': 0.12962962962962954, 'pnl': 972.2222222222217, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-12 00:00:00'), 'exit_date': Timestamp('2017-04-20 00:00:00'), 'ticker': 'CSCO', 'sector': 'Technology', 'allocated_amount': 7500.000000000001, 'prob_up': 0.7346938848495483, 'expected_rise': 0.0100137156994471, 'actual_return': 0.006437860405820395, 'pnl': 48.283953043652964, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-12 00:00:00'), 'exit_date': Timestamp('2017-04-20 00:00:00'), 'ticker': 'MO', 'sector': 'Consumer Goods', 'allocated_amount': 1836.2062016351226, 'prob_up': 0.7067669034004211, 'expected_rise': 0.007474712727697865, 'actual_return': -0.010393569268649205, 'pnl': -19.0847363482179, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-12 00:00:00'), 'exit_date': Timestamp('2017-04-20 00:00:00'), 'ticker': 'PPL', 'sector': 'Utilities', 'allocated_amount': 1593.4457755030978, 'prob_up': 0.7037037014961243, 'expected_rise': 0.007395457230928492, 'actual_return': 0.0005293806386814648, 'pnl': 0.8435393423401119, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-12 00:00:00'), 'exit_date': Timestamp('2017-04-20 00:00:00'), 'ticker': 'BP', 'sector': 'Basic Matierials', 'allocated_amount': 3684.1607348180187, 'prob_up': 0.6582278609275818, 'expected_rise': 0.008368247626725847, 'actual_return': -0.036671338880921334, 'pnl': -135.10310679829573, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-12 00:00:00'), 'exit_date': Timestamp('2017-04-20 00:00:00'), 'ticker': 'CELG', 'sector': 'Healthcare', 'allocated_amount': 2886.187288043768, 'prob_up': 0.5824176073074341, 'expected_rise': 0.008015482889227505, 'actual_return': -0.015022013343635399, 'pnl': -43.356343953224346, 'exit_reason': 'scheduled'}]","[{'ticker': 'AGFS', 'sector': 'Conglomerates', 'expected_rise': 0.04626164411709597, 'prob_up': 0.7808899283409119, 'investment_fraction': 0.0599549238113153, 'investment_amount': 7641.309981839281, 'predicted_prob': 0.7808899283409119, 'allocated_amount': 7641.309981839281, 'exit_date': Timestamp('2017-04-27 00:00:00')}, {'ticker': 'CSCO', 'sector': 'Technology', 'expected_rise': 0.010045082097528451, 'prob_up': 0.7346938848495483, 'investment_fraction': 0.048023068897755476, 'investment_amount': 7641.309981839274, 'predicted_prob': 0.7346938848495483, 'allocated_amount': 7641.309981839274, 'exit_date': Timestamp('2017-04-27 00:00:00')}, {'ticker': 'PPL', 'sector': 'Utilities', 'expected_rise': 0.008291025879052654, 'prob_up': 0.728076159954071, 'investment_fraction': 0.04397784625685421, 'investment_amount': 3343.7040652034184, 'predicted_prob': 0.728076159954071, 'allocated_amount': 3343.7040652034184, 'exit_date': Timestamp('2017-04-27 00:00:00')}, {'ticker': 'MO', 'sector': 'Consumer Goods', 'expected_rise': 0.0074163891067865724, 'prob_up': 0.7067669034004211, 'investment_fraction': 0.0419442258553505, 'investment_amount': 1238.1882864208715, 'predicted_prob': 0.7067669034004211, 'allocated_amount': 1238.1882864208715, 'exit_date': Timestamp('2017-04-27 00:00:00')}, {'ticker': 'BP', 'sector': 'Basic Matierials', 'expected_rise': 0.008298767320858588, 'prob_up': 0.6582278609275818, 'investment_fraction': 0.03081777669901243, 'investment_amount': 3187.131899888851, 'predicted_prob': 0.6582278609275818, 'allocated_amount': 3187.131899888851, 'exit_date': Timestamp('2017-04-27 00:00:00')}, {'ticker': 'CELG', 'sector': 'Healthcare', 'expected_rise': 0.007974740023622875, 'prob_up': 0.5824176073074341, 'investment_fraction': 0.023427295335507116, 'investment_amount': 2419.38905760589, 'predicted_prob': 0.5824176073074341, 'allocated_amount': 2419.38905760589, 'exit_date': Timestamp('2017-04-27 00:00:00')}]",5,100000.0,783,True,42,trained_models/,12,12,0.1,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.25,0.7,0.3,0.2,0.45,0.1,3,100.0,0.3,"[[0.05, 0.5], [0.1, 0.25]]"
2017-04-21,51977.686855712636,31062.454944228113,102713.80201943067,102713.80201943069,829.6689282403272,0.008143259436655503,0,MPT_ONLY,25678.45050485767,20915.231911484538,True,False,"{'BP': 0.14618778456764042, 'AGFS': 0.29999999999999827, 'MO': 0.0, 'MA': 0.1625986848423814, 'CELG': 0.09121353058997916, 'BA': 1.3867219646070292e-15, 'AMZN': 1.12731043847799e-15, 'CSCO': 0.2999999999999983, 'PPL': 0.0}","[{'date': Timestamp('2017-04-13 00:00:00'), 'exit_date': Timestamp('2017-04-21 00:00:00'), 'ticker': 'AGFS', 'sector': 'Conglomerates', 'allocated_amount': 5000.000000000007, 'prob_up': 0.7808899283409119, 'expected_rise': 0.046376541054117745, 'actual_return': 0.1806981519507187, 'pnl': 903.4907597535948, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-13 00:00:00'), 'exit_date': Timestamp('2017-04-21 00:00:00'), 'ticker': 'CSCO', 'sector': 'Technology', 'allocated_amount': 5000.000000000015, 'prob_up': 0.7346938848495483, 'expected_rise': 0.010020537587257718, 'actual_return': 0.012338125375578324, 'pnl': 61.6906268778918, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-13 00:00:00'), 'exit_date': Timestamp('2017-04-21 00:00:00'), 'ticker': 'MO', 'sector': 'Consumer Goods', 'allocated_amount': 1841.6728986153325, 'prob_up': 0.7067669034004211, 'expected_rise': 0.007453453446821466, 'actual_return': 0.002384263574294554, 'pnl': 4.391033607934005, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-13 00:00:00'), 'exit_date': Timestamp('2017-04-21 00:00:00'), 'ticker': 'PPL', 'sector': 'Utilities', 'allocated_amount': 1610.0820423568016, 'prob_up': 0.7037037014961243, 'expected_rise': 0.007376529530925185, 'actual_return': 0.009313410893378782, 'pnl': 14.995355632519393, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-13 00:00:00'), 'exit_date': Timestamp('2017-04-21 00:00:00'), 'ticker': 'BP', 'sector': 'Basic Matierials', 'allocated_amount': 3708.405823974745, 'prob_up': 0.6582278609275818, 'expected_rise': 0.008364396865698169, 'actual_return': -0.02829385376999971, 'pnl': -104.92509210335672, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-13 00:00:00'), 'exit_date': Timestamp('2017-04-21 00:00:00'), 'ticker': 'CELG', 'sector': 'Healthcare', 'allocated_amount': 2839.839235053135, 'prob_up': 0.5824176073074341, 'expected_rise': 0.007977172914765886, 'actual_return': -0.017597388933645375, 'pnl': -49.973755528255985, 'exit_reason': 'scheduled'}]","[{'ticker': 'AGFS', 'sector': 'Conglomerates', 'expected_rise': 0.04661792630753068, 'prob_up': 0.7808899283409119, 'investment_fraction': 0.06006152030676695, 'investment_amount': 7703.535151457256, 'predicted_prob': 0.7808899283409119, 'allocated_amount': 5321.925854770721, 'exit_date': Timestamp('2017-04-28 00:00:00')}, {'ticker': 'CSCO', 'sector': 'Technology', 'expected_rise': 0.010020905089861663, 'prob_up': 0.7346938848495483, 'investment_fraction': 0.04798297287427957, 'investment_amount': 7703.535151457258, 'predicted_prob': 0.7346938848495483, 'allocated_amount': 5321.925854770721, 'exit_date': Timestamp('2017-04-28 00:00:00')}, {'ticker': 'MA', 'sector': 'Financial', 'expected_rise': 0.00834526581056715, 'prob_up': 0.7179487347602844, 'investment_fraction': 0.04292348271768533, 'investment_amount': 4175.282280880042, 'predicted_prob': 0.7179487347602844, 'allocated_amount': 4175.282280880042, 'exit_date': Timestamp('2017-04-28 00:00:00')}, {'ticker': 'BP', 'sector': 'Basic Matierials', 'expected_rise': 0.008291170950835685, 'prob_up': 0.6582278609275818, 'investment_fraction': 0.030789567300430972, 'investment_amount': 3753.8757904349504, 'predicted_prob': 0.6582278609275818, 'allocated_amount': 3753.8757904349504, 'exit_date': Timestamp('2017-04-28 00:00:00')}, {'ticker': 'CELG', 'sector': 'Healthcare', 'expected_rise': 0.007989380568364566, 'prob_up': 0.5824176073074341, 'investment_fraction': 0.023470304683087136, 'investment_amount': 2342.222130628101, 'predicted_prob': 0.5824176073074341, 'allocated_amount': 2342.222130628101, 'exit_date': Timestamp('2017-04-28 00:00:00')}]",5,100000.0,783,True,42,trained_models/,12,12,0.1,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.25,0.7,0.3,0.2,0.45,0.1,3,100.0,0.3,"[[0.05, 0.5], [0.1, 0.25]]"
2017-04-24,35289.98763044998,31125.2679691585,102766.05242477251,102766.0524247725,52.25040534181907,0.0005086989704843337,1,MPT_ONLY,25691.513106193128,4164.719661291477,True,False,"{'BP': 0.14371638757533434, 'AGFS': 0.29999999999999727, 'MO': 0.0, 'MA': 0.16210488047461638, 'CELG': 0.0941787319500517, 'BA': 1.364537856598891e-15, 'MCD': 2.4399771546977515e-15, 'CSCO': 0.2999999999999966, 'PPL': 0.0}","[{'date': Timestamp('2017-04-21 00:00:00'), 'exit_date': Timestamp('2017-04-24 00:00:00'), 'ticker': 'MA', 'sector': 'Financial', 'allocated_amount': 4175.282280880042, 'prob_up': 0.7179487347602844, 'expected_rise': 0.00834526581056715, 'actual_return': 0.012514221033890438, 'pnl': 52.25040534181907, 'exit_reason': 'early_exit'}]","[{'ticker': 'MA', 'sector': 'Financial', 'expected_rise': 0.008357942525571382, 'prob_up': 0.7179487347602844, 'investment_fraction': 0.04294967911327483, 'investment_amount': 4164.719661291477, 'predicted_prob': 0.7179487347602844, 'allocated_amount': 4164.719661291477, 'exit_date': Timestamp('2017-05-01 00:00:00')}]",5,100000.0,783,True,42,trained_models/,12,12,0.1,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.25,0.7,0.3,0.2,0.45,0.1,3,100.0,0.3,"[[0.05, 0.5], [0.1, 0.25]]"
2017-04-25,35305.46584566856,31184.06392959702,102781.53063999109,102781.53063999108,15.478215218582655,0.00015061603373278665,1,MPT_ONLY,25695.382659997773,4121.401916071536,True,False,"{'BP': 0.14287313784009745, 'AGFS': 0.2999999999999979, 'MO': 0.0, 'MA': 0.16039465029986416, 'CELG': 0.09673221186003876, 'BA': 1.7090953751535785e-15, 'MCD': 2.566030260357054e-15, 'CSCO': 0.29999999999999755, 'PPL': 0.0}","[{'date': Timestamp('2017-04-24 00:00:00'), 'exit_date': Timestamp('2017-04-25 00:00:00'), 'ticker': 'MA', 'sector': 'Financial', 'allocated_amount': 4164.719661291477, 'prob_up': 0.7179487347602844, 'expected_rise': 0.008357942525571382, 'actual_return': 0.0037165083072561167, 'pnl': 15.478215218582655, 'exit_reason': 'early_exit'}]","[{'ticker': 'MA', 'sector': 'Financial', 'expected_rise': 0.00836972265138208, 'prob_up': 0.7179487347602844, 'investment_fraction': 0.042973980131749676, 'investment_amount': 4121.401916071536, 'predicted_prob': 0.7179487347602844, 'allocated_amount': 4121.401916071536, 'exit_date': Timestamp('2017-05-02 00:00:00')}]",5,100000.0,783,True,42,trained_models/,12,12,0.1,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.25,0.7,0.3,0.2,0.45,0.1,3,100.0,0.3,"[[0.05, 0.5], [0.1, 0.25]]"
