date,capital_start,capital_end,equity_start,equity_end,daily_pnl_realized,daily_return,early_exits_today,allocation_mode,budget_pre_caps,budget_post_caps,mpt_used,mpt_fallback_used,mpt_weights,exits_today,investments_made,H,initial_capital,initial_training_days,allow_overlap,early_exit_enabled,seed,model_save_path,min_sequence_length,max_sequence_length,kelly_fraction,sector_confidence_threshold,retrain_interval,max_day_gap,mpt_window_days,mpt_lambda,mpt_ridge_eps,mpt_max_weight,mpt_long_only,mpt_use_equal_fallback,mpt_only_budget_fraction,max_total_utilization,max_new_daily_utilization,max_ticker_utilization,max_sector_utilization,max_position_size,max_positions_per_ticker,min_trade_dollars,kelly_trade_cap,drawdown_throttle_levels,model_feature_set,model_feature_group,model_mcc_mean,model_sequence_length,model_hidden1,model_hidden2,model_num_layers,model_dropout,model_inter_rnn_drop,model_learning_rate,model_weight_decay,model_batch_size,model_max_epochs,model_early_patience,model_early_min_delta,model_lr_patience,model_lr_factor
2017-04-12,100000.0,70000.00000000001,100000.0,100000.00000000001,0.0,0.0,0,MPT_ONLY,30000.0,30000.0,True,False,"{'SNP': 0.3, 'CODI': 0.0, 'PEP': 0.0, 'MA': 0.3, 'ABBV': 0.0, 'HON': 0.0, 'PCLN': 0.29999999999999966, 'CSCO': 0.0719523714489194, 'D': 0.028047628551080894}",[],"[{'ticker': 'SNP', 'sector': 'Basic Matierials', 'expected_rise': 0.03004428890374683, 'prob_up': 0.9990234375, 'investment_fraction': 0.24952016837949567, 'investment_amount': 9000.0, 'predicted_prob': 0.9990234375, 'allocated_amount': 9000.0, 'exit_date': Timestamp('2017-04-20 00:00:00')}, {'ticker': 'MA', 'sector': 'Financial', 'expected_rise': 0.010320343157266055, 'prob_up': 0.7388916015625, 'investment_fraction': 0.12464460582281015, 'investment_amount': 9000.0, 'predicted_prob': 0.7388916015625, 'allocated_amount': 9000.0, 'exit_date': Timestamp('2017-04-20 00:00:00')}, {'ticker': 'D', 'sector': 'Utilities', 'expected_rise': 0.007718035065729481, 'prob_up': 0.717948717948718, 'investment_fraction': 0.10912137435554481, 'investment_amount': 841.4288565324268, 'predicted_prob': 0.717948717948718, 'allocated_amount': 841.4288565324268, 'exit_date': Timestamp('2017-04-20 00:00:00')}, {'ticker': 'CSCO', 'sector': 'Technology', 'expected_rise': 0.00812395091360683, 'prob_up': 0.67506103515625, 'investment_fraction': 0.09235831221742298, 'investment_amount': 2158.5711434675823, 'predicted_prob': 0.67506103515625, 'allocated_amount': 2158.5711434675823, 'exit_date': Timestamp('2017-04-20 00:00:00')}, {'ticker': 'PCLN', 'sector': 'Services', 'expected_rise': 0.011380504978943523, 'prob_up': 0.6649484536082474, 'investment_fraction': 0.09200547878203273, 'investment_amount': 8999.999999999989, 'predicted_prob': 0.6649484536082474, 'allocated_amount': 8999.999999999989, 'exit_date': Timestamp('2017-04-20 00:00:00')}]",5,100000.0,1109,True,False,42,/mnt/primary/simulation/trained_models,12,12,0.25,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.3,0.7,0.3,0.5,0.5,0.1,3,100.0,0.5,"[[0.08, 0.6], [0.15, 0.35]]",sector_sentiment,sector,0.15218895851243996,10,128,64,1,0.1,0.4,0.0013980200793613,4.976620161572353e-05,16,50,20,0.0070831179355666,10,0.4
2017-04-13,70000.00000000001,40000.00000000001,100000.00000000001,100000.00000000001,0.0,0.0,0,MPT_ONLY,30000.000000000004,30000.0,True,False,"{'SNP': 0.3, 'CODI': 0.0, 'PEP': 0.0, 'MA': 0.3, 'ABBV': 0.0, 'HON': 0.0, 'PCLN': 0.2999999999999999, 'CSCO': 0.07173621456185175, 'D': 0.028263785438148364}",[],"[{'ticker': 'SNP', 'sector': 'Basic Matierials', 'expected_rise': 0.030044337624547425, 'prob_up': 0.9990234375, 'investment_fraction': 0.24952057300955388, 'investment_amount': 9000.0, 'predicted_prob': 0.9990234375, 'allocated_amount': 9000.0, 'exit_date': Timestamp('2017-04-21 00:00:00')}, {'ticker': 'MA', 'sector': 'Financial', 'expected_rise': 0.010328186255667955, 'prob_up': 0.7388916015625, 'investment_fraction': 0.12473933134635495, 'investment_amount': 9000.0, 'predicted_prob': 0.7388916015625, 'allocated_amount': 9000.0, 'exit_date': Timestamp('2017-04-21 00:00:00')}, {'ticker': 'D', 'sector': 'Utilities', 'expected_rise': 0.007728135403647507, 'prob_up': 0.717948717948718, 'investment_fraction': 0.10926417789889283, 'investment_amount': 847.913563144451, 'predicted_prob': 0.717948717948718, 'allocated_amount': 847.913563144451, 'exit_date': Timestamp('2017-04-21 00:00:00')}, {'ticker': 'CSCO', 'sector': 'Technology', 'expected_rise': 0.008130106115842023, 'prob_up': 0.67506103515625, 'investment_fraction': 0.09242828852523735, 'investment_amount': 2152.0864368555526, 'predicted_prob': 0.67506103515625, 'allocated_amount': 2152.0864368555526, 'exit_date': Timestamp('2017-04-21 00:00:00')}, {'ticker': 'PCLN', 'sector': 'Services', 'expected_rise': 0.011394914698697555, 'prob_up': 0.6649484536082474, 'investment_fraction': 0.09212197389077684, 'investment_amount': 8999.999999999998, 'predicted_prob': 0.6649484536082474, 'allocated_amount': 8999.999999999998, 'exit_date': Timestamp('2017-04-21 00:00:00')}]",5,100000.0,1109,True,False,42,/mnt/primary/simulation/trained_models,12,12,0.25,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.3,0.7,0.3,0.5,0.5,0.1,3,100.0,0.5,"[[0.08, 0.6], [0.15, 0.35]]",sector_sentiment,sector,0.15218895851243996,10,128,64,1,0.1,0.4,0.0013980200793613,4.976620161572353e-05,16,50,20,0.0070831179355666,10,0.4
2017-04-17,40000.00000000001,30000.000000000007,100000.00000000001,100000.0,0.0,0.0,0,MPT_ONLY,30000.000000000004,9999.999999999998,True,False,"{'SNP': 0.2999999999999999, 'CODI': 0.03925485597128984, 'PEP': 0.05592574088220694, 'MA': 0.3000000000000002, 'ABBV': 0.0, 'HON': 0.004819403146502987, 'MCD': 0.0, 'CSCO': 0.3000000000000002, 'D': 0.0}",[],"[{'ticker': 'SNP', 'sector': 'Basic Matierials', 'expected_rise': 0.03004434186769281, 'prob_up': 0.9990234375, 'investment_fraction': 0.24952060824920805, 'investment_amount': 8999.999999999998, 'predicted_prob': 0.9990234375, 'allocated_amount': 8999.999999999998, 'exit_date': Timestamp('2017-04-24 00:00:00')}, {'ticker': 'MA', 'sector': 'Financial', 'expected_rise': 0.010332904891674918, 'prob_up': 0.7388916015625, 'investment_fraction': 0.12479632097510536, 'investment_amount': 9000.000000000007, 'predicted_prob': 0.7388916015625, 'allocated_amount': 1000.0, 'exit_date': Timestamp('2017-04-24 00:00:00')}]",5,100000.0,1109,True,False,42,/mnt/primary/simulation/trained_models,12,12,0.25,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.3,0.7,0.3,0.5,0.5,0.1,3,100.0,0.5,"[[0.08, 0.6], [0.15, 0.35]]",sector_sentiment,sector,0.15218895851243996,10,128,64,1,0.1,0.4,0.0013980200793613,4.976620161572353e-05,16,50,20,0.0070831179355666,10,0.4
2017-04-18,30000.0,30000.000000000007,100000.0,100000.0,0.0,0.0,0,MPT_ONLY,30000.0,0.0,True,False,"{'SLB': 0.08267222108422324, 'CODI': 0.00014855468909922773, 'PEP': 0.017179224226677656, 'MA': 0.29999999999999993, 'ABBV': 2.5261910618912253e-17, 'HON': 1.22514845490862e-16, 'PCLN': 0.3, 'CSCO': 0.2999999999999998, 'D': 2.862293735361732e-17}",[],[],5,100000.0,1109,True,False,42,/mnt/primary/simulation/trained_models,12,12,0.25,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.3,0.7,0.3,0.5,0.5,0.1,3,100.0,0.5,"[[0.08, 0.6], [0.15, 0.35]]",sector_sentiment,sector,0.15218895851243996,10,128,64,1,0.1,0.4,0.0013980200793613,4.976620161572353e-05,16,50,20,0.0070831179355666,10,0.4
2017-04-19,30000.0,30000.000000000007,100000.0,100000.0,0.0,0.0,0,MPT_ONLY,30000.0,0.0,True,False,"{'SLB': 0.09006825022143557, 'CODI': 0.009931749778564888, 'MO': 1.6642503347652493e-17, 'MA': 0.2999999999999997, 'ABBV': 0.0, 'HON': 1.9081958235744878e-16, 'AMZN': 0.29999999999999993, 'CSCO': 0.29999999999999966, 'D': 0.0}",[],[],5,100000.0,1109,True,False,42,/mnt/primary/simulation/trained_models,12,12,0.25,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.3,0.7,0.3,0.5,0.5,0.1,3,100.0,0.5,"[[0.08, 0.6], [0.15, 0.35]]",sector_sentiment,sector,0.15218895851243996,10,128,64,1,0.1,0.4,0.0013980200793613,4.976620161572353e-05,16,50,20,0.0070831179355666,10,0.4
2017-04-20,60099.08671657235,30069.360701600635,100099.08671657235,100099.08671657235,99.08671657234112,0.0009908671657234969,0,MPT_ONLY,30029.726014971704,30029.726014971704,True,False,"{'SLB': 0.08941708274033419, 'CODI': 0.01058291725966596, 'MO': 0.0, 'MA': 0.3, 'ABBV': 0.0, 'UTX': 6.938893903907228e-18, 'PCLN': 0.3, 'CSCO': 0.2999999999999999, 'PCG': 9.540979117872439e-18}","[{'date': Timestamp('2017-04-12 00:00:00'), 'exit_date': Timestamp('2017-04-20 00:00:00'), 'ticker': 'SNP', 'sector': 'Basic Matierials', 'allocated_amount': 9000.0, 'prob_up': 0.9990234375, 'expected_rise': 0.03004428890374683, 'actual_return': -0.02400585509193054, 'pnl': -216.05269582737486, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-12 00:00:00'), 'exit_date': Timestamp('2017-04-20 00:00:00'), 'ticker': 'MA', 'sector': 'Financial', 'allocated_amount': 9000.0, 'prob_up': 0.7388916015625, 'expected_rise': 0.010320343157266055, 'actual_return': 0.027989548506418327, 'pnl': 251.90593655776493, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-12 00:00:00'), 'exit_date': Timestamp('2017-04-20 00:00:00'), 'ticker': 'D', 'sector': 'Utilities', 'allocated_amount': 841.4288565324268, 'prob_up': 0.717948717948718, 'expected_rise': 0.007718035065729481, 'actual_return': -0.007314243551905686, 'pnl': -6.154415588279678, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-12 00:00:00'), 'exit_date': Timestamp('2017-04-20 00:00:00'), 'ticker': 'CSCO', 'sector': 'Technology', 'allocated_amount': 2158.5711434675823, 'prob_up': 0.67506103515625, 'expected_rise': 0.00812395091360683, 'actual_return': 0.006437860405820395, 'pnl': 13.896579697676403, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-12 00:00:00'), 'exit_date': Timestamp('2017-04-20 00:00:00'), 'ticker': 'PCLN', 'sector': 'Services', 'allocated_amount': 8999.999999999989, 'prob_up': 0.6649484536082474, 'expected_rise': 0.011380504978943523, 'actual_return': 0.006165701303617155, 'pnl': 55.49131173255433, 'exit_reason': 'scheduled'}]","[{'ticker': 'MA', 'sector': 'Financial', 'expected_rise': 0.010270709515589197, 'prob_up': 0.7388916015625, 'investment_fraction': 0.12455163682311515, 'investment_amount': 9008.917804491512, 'predicted_prob': 0.7388916015625, 'allocated_amount': 9008.917804491512, 'exit_date': Timestamp('2017-04-27 00:00:00')}, {'ticker': 'CSCO', 'sector': 'Technology', 'expected_rise': 0.008152469505090704, 'prob_up': 0.67506103515625, 'investment_fraction': 0.09268252995387644, 'investment_amount': 9008.917804491508, 'predicted_prob': 0.67506103515625, 'allocated_amount': 9008.917804491508, 'exit_date': Timestamp('2017-04-27 00:00:00')}, {'ticker': 'PCLN', 'sector': 'Services', 'expected_rise': 0.011398809037808839, 'prob_up': 0.6649484536082474, 'investment_fraction': 0.09229853389742033, 'investment_amount': 9008.917804491512, 'predicted_prob': 0.6649484536082474, 'allocated_amount': 9008.917804491512, 'exit_date': Timestamp('2017-04-27 00:00:00')}, {'ticker': 'CODI', 'sector': 'Conglomerates', 'expected_rise': 0.006380519267785099, 'prob_up': 0.66455078125, 'investment_fraction': 0.0825251395457538, 'investment_amount': 317.8021057468839, 'predicted_prob': 0.66455078125, 'allocated_amount': 317.8021057468839, 'exit_date': Timestamp('2017-04-27 00:00:00')}, {'ticker': 'SLB', 'sector': 'Basic Matierials', 'expected_rise': 0.006854034066613503, 'prob_up': 0.6346153846153846, 'investment_fraction': 0.07040990180931737, 'investment_amount': 2685.170495750291, 'predicted_prob': 0.6346153846153846, 'allocated_amount': 2685.170495750291, 'exit_date': Timestamp('2017-04-27 00:00:00')}]",5,100000.0,1109,True,False,42,/mnt/primary/simulation/trained_models,12,12,0.25,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.3,0.7,0.3,0.5,0.5,0.1,3,100.0,0.5,"[[0.08, 0.6], [0.15, 0.35]]",sector_sentiment,sector,0.15218895851243996,10,128,64,1,0.1,0.4,0.0013980200793613,4.976620161572353e-05,16,50,20,0.0070831179355666,10,0.4
2017-04-21,60316.62479855114,30212.719554494288,100346.35081352285,100346.35081352285,247.26409695049932,0.0024701933360353756,0,MPT_ONLY,30103.905244056852,30103.90524405685,True,False,"{'RDS-B': 0.219469869344702, 'CODI': 0.0, 'MO': 0.0, 'MA': 0.2999999999999997, 'ABBV': 0.0, 'HON': 1.2706849461530107e-16, 'AMZN': 0.2999999999999999, 'CSCO': 0.18053013065529822, 'PCG': 0.0}","[{'date': Timestamp('2017-04-13 00:00:00'), 'exit_date': Timestamp('2017-04-21 00:00:00'), 'ticker': 'SNP', 'sector': 'Basic Matierials', 'allocated_amount': 9000.0, 'prob_up': 0.9990234375, 'expected_rise': 0.030044337624547425, 'actual_return': -0.0105263284158994, 'pnl': -94.7369557430946, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-13 00:00:00'), 'exit_date': Timestamp('2017-04-21 00:00:00'), 'ticker': 'MA', 'sector': 'Financial', 'allocated_amount': 9000.0, 'prob_up': 0.7388916015625, 'expected_rise': 0.010328186255667955, 'actual_return': 0.0274230891258489, 'pnl': 246.8078021326401, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-13 00:00:00'), 'exit_date': Timestamp('2017-04-21 00:00:00'), 'ticker': 'D', 'sector': 'Utilities', 'allocated_amount': 847.913563144451, 'prob_up': 0.717948717948718, 'expected_rise': 0.007728135403647507, 'actual_return': 0.00012900812755067825, 'pnl': 0.10938774110608941, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-13 00:00:00'), 'exit_date': Timestamp('2017-04-21 00:00:00'), 'ticker': 'CSCO', 'sector': 'Technology', 'allocated_amount': 2152.0864368555526, 'prob_up': 0.67506103515625, 'expected_rise': 0.008130106115842023, 'actual_return': 0.012338125375578324, 'pnl': 26.552712277005433, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-13 00:00:00'), 'exit_date': Timestamp('2017-04-21 00:00:00'), 'ticker': 'PCLN', 'sector': 'Services', 'allocated_amount': 8999.999999999998, 'prob_up': 0.6649484536082474, 'expected_rise': 0.011394914698697555, 'actual_return': 0.007614572282538035, 'pnl': 68.5311505428423, 'exit_reason': 'scheduled'}]","[{'ticker': 'MA', 'sector': 'Financial', 'expected_rise': 0.010279053654501172, 'prob_up': 0.7388916015625, 'investment_fraction': 0.12458457966611118, 'investment_amount': 9031.171573217047, 'predicted_prob': 0.7388916015625, 'allocated_amount': 9031.171573217047, 'exit_date': Timestamp('2017-04-28 00:00:00')}, {'ticker': 'CSCO', 'sector': 'Technology', 'expected_rise': 0.00813539820208959, 'prob_up': 0.67506103515625, 'investment_fraction': 0.09259493519551641, 'investment_amount': 5434.6619469443, 'predicted_prob': 0.67506103515625, 'allocated_amount': 5434.6619469443, 'exit_date': Timestamp('2017-04-28 00:00:00')}, {'ticker': 'AMZN', 'sector': 'Services', 'expected_rise': 0.012566980340513957, 'prob_up': 0.6728971962616822, 'investment_fraction': 0.0975455495054156, 'investment_amount': 9031.171573217052, 'predicted_prob': 0.6728971962616822, 'allocated_amount': 9031.171573217052, 'exit_date': Timestamp('2017-04-28 00:00:00')}, {'ticker': 'RDS-B', 'sector': 'Basic Matierials', 'expected_rise': 0.008531517721915767, 'prob_up': 0.6666666666666666, 'investment_fraction': 0.08367234912706434, 'investment_amount': 6606.900150678447, 'predicted_prob': 0.6666666666666666, 'allocated_amount': 6606.900150678447, 'exit_date': Timestamp('2017-04-28 00:00:00')}]",5,100000.0,1109,True,False,42,/mnt/primary/simulation/trained_models,12,12,0.25,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.3,0.7,0.3,0.5,0.5,0.1,3,100.0,0.5,"[[0.08, 0.6], [0.15, 0.35]]",sector_sentiment,sector,0.15218895851243996,10,128,64,1,0.1,0.4,0.0013980200793613,4.976620161572353e-05,16,50,20,0.0070831179355666,10,0.4
2017-04-24,40136.842234289936,30081.14204799556,100270.4734933185,100270.4734933185,-75.87732020435266,-0.0007561542556276946,0,MPT_ONLY,30081.14204799555,10055.700186294376,True,False,"{'RDS-B': 0.2201381293073075, 'CODI': 0.0, 'MO': 5.502326025363933e-17, 'BRK-A': 0.29999999999999993, 'JNJ': 0.0, 'HON': 0.0, 'PCLN': 0.29999999999999993, 'CSCO': 0.17986187069269266, 'D': 0.0}","[{'date': Timestamp('2017-04-17 00:00:00'), 'exit_date': Timestamp('2017-04-24 00:00:00'), 'ticker': 'SNP', 'sector': 'Basic Matierials', 'allocated_amount': 8999.999999999998, 'prob_up': 0.9990234375, 'expected_rise': 0.03004434186769281, 'actual_return': -0.0114188896987365, 'pnl': -102.77000728862849, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-17 00:00:00'), 'exit_date': Timestamp('2017-04-24 00:00:00'), 'ticker': 'MA', 'sector': 'Financial', 'allocated_amount': 1000.0, 'prob_up': 0.7388916015625, 'expected_rise': 0.010332904891674918, 'actual_return': 0.026892687084275835, 'pnl': 26.892687084275835, 'exit_reason': 'scheduled'}]","[{'ticker': 'BRK-A', 'sector': 'Financial', 'expected_rise': 0.011379362491307792, 'prob_up': 0.8432861328125, 'investment_fraction': 0.18095773857801378, 'investment_amount': 9024.342614398662, 'predicted_prob': 0.8432861328125, 'allocated_amount': 9024.342614398662, 'exit_date': Timestamp('2017-05-01 00:00:00')}, {'ticker': 'CSCO', 'sector': 'Technology', 'expected_rise': 0.008124848297764099, 'prob_up': 0.67506103515625, 'investment_fraction': 0.09254070154992222, 'investment_amount': 5410.450481325095, 'predicted_prob': 0.67506103515625, 'allocated_amount': 1031.3575718957145, 'exit_date': Timestamp('2017-05-01 00:00:00')}]",5,100000.0,1109,True,False,42,/mnt/primary/simulation/trained_models,12,12,0.25,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.3,0.7,0.3,0.5,0.5,0.1,3,100.0,0.5,"[[0.08, 0.6], [0.15, 0.35]]",sector_sentiment,sector,0.15218895851243996,10,128,64,1,0.1,0.4,0.0013980200793613,4.976620161572353e-05,16,50,20,0.0070831179355666,10,0.4
2017-04-25,30081.142047995556,30081.14204799556,100270.4734933185,100270.4734933185,0.0,0.0,0,MPT_ONLY,30081.14204799555,0.0,True,False,"{'RDS-B': 0.1985616960028213, 'CODI': 0.0, 'MO': 0.0, 'MA': 0.29999999999999993, 'JNJ': 0.0, 'HON': 0.0, 'AMZN': 0.29999999999999993, 'INTC': 0.20143830399717877, 'PCG': 0.0}",[],[],5,100000.0,1109,True,False,42,/mnt/primary/simulation/trained_models,12,12,0.25,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.3,0.7,0.3,0.5,0.5,0.1,3,100.0,0.5,"[[0.08, 0.6], [0.15, 0.35]]",sector_sentiment,sector,0.15218895851243996,10,128,64,1,0.1,0.4,0.0013980200793613,4.976620161572353e-05,16,50,20,0.0070831179355666,10,0.4
2017-04-26,30081.142047995556,30081.14204799556,100270.4734933185,100270.4734933185,0.0,0.0,0,MPT_ONLY,30081.14204799555,0.0,True,False,"{'RDS-B': 0.07544597372456134, 'CODI': 2.1060627200530924e-16, 'MO': 9.98821251402271e-17, 'MA': 0.2999999999999999, 'CELG': 0.2999999999999998, 'UTX': 6.071532165918825e-18, 'AMZN': 0.2999999999999999, 'CSCO': 0.024554026275438734, 'PCG': 0.0}",[],[],5,100000.0,1109,True,False,42,/mnt/primary/simulation/trained_models,12,12,0.25,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.3,0.7,0.3,0.5,0.5,0.1,3,100.0,0.5,"[[0.08, 0.6], [0.15, 0.35]]",sector_sentiment,sector,0.15218895851243996,10,128,64,1,0.1,0.4,0.0013980200793613,4.976620161572353e-05,16,50,20,0.0070831179355666,10,0.4
