date,capital_start,capital_end,equity_start,equity_end,daily_pnl_realized,daily_return,early_exits_today,allocation_mode,budget_pre_caps,budget_post_caps,mpt_used,mpt_fallback_used,mpt_weights,exits_today,investments_made,H,initial_capital,initial_training_days,allow_overlap,seed,model_save_path,min_sequence_length,max_sequence_length,kelly_fraction,sector_confidence_threshold,retrain_interval,max_day_gap,mpt_window_days,mpt_lambda,mpt_ridge_eps,mpt_max_weight,mpt_long_only,mpt_use_equal_fallback,mpt_only_budget_fraction,max_total_utilization,max_new_daily_utilization,max_ticker_utilization,max_sector_utilization,max_position_size,max_positions_per_ticker,min_trade_dollars,kelly_trade_cap,drawdown_throttle_levels
2017-04-11,100000.0,75000.0,100000.0,100000.0,0.0,0.0,0,MPT_ONLY,25000.0,25000.0,True,False,"{'AAPL': 0.3, 'MA': 0.0, 'MRK': 0.0, 'LMT': 0.09999999999999995, 'BABA': 0.3, 'VZ': 0.3, 'PPL': 0.0}",[],"[{'ticker': 'AAPL', 'sector': 'Consumer Goods', 'prob_up': 0.9427027106285095, 'predicted_prob': 0.9427027106285095, 'expected_rise': 0.0075057391077280045, 'bucket_idx': 5, 'investment_fraction': 0.08922919028766696, 'investment_amount': 7500.0, 'allocated_amount': 7500.0, 'exit_date': Timestamp('2017-04-19 00:00:00')}, {'ticker': 'VZ', 'sector': 'Technology', 'prob_up': 0.9007749557495117, 'predicted_prob': 0.9007749557495117, 'expected_rise': 0.004980321042239666, 'bucket_idx': 5, 'investment_fraction': 0.07948689497777744, 'investment_amount': 7500.0, 'allocated_amount': 7500.0, 'exit_date': Timestamp('2017-04-19 00:00:00')}, {'ticker': 'BABA', 'sector': 'Services', 'prob_up': 0.8460047841072083, 'predicted_prob': 0.8460047841072083, 'expected_rise': 0.009029898792505264, 'bucket_idx': 5, 'investment_fraction': 0.07263247026080356, 'investment_amount': 7500.0, 'allocated_amount': 7500.0, 'exit_date': Timestamp('2017-04-19 00:00:00')}, {'ticker': 'LMT', 'sector': 'Industrial Goods', 'prob_up': 0.5423703193664551, 'predicted_prob': 0.5423703193664551, 'expected_rise': 0.004087291192263365, 'bucket_idx': 5, 'investment_fraction': 0.015092732563339567, 'investment_amount': 2499.9999999999986, 'allocated_amount': 2499.9999999999986, 'exit_date': Timestamp('2017-04-19 00:00:00')}]",5,100000.0,783,True,42,trained_models/,12,12,0.1,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.25,0.7,0.3,0.2,0.45,0.1,3,100.0,0.3,"[[0.05, 0.5], [0.1, 0.25]]"
2017-04-12,75000.0,50000.00000000002,100000.0,100000.0,0.0,0.0,0,MPT_ONLY,25000.0,24999.99999999998,True,False,"{'SPLP': 1.261267497879865e-16, 'MO': 0.30000000000000004, 'MA': 2.2030988144905453e-16, 'ABBV': 0.15702825677608612, 'MMM': 0.2429717432239136, 'PCLN': 2.9970683756094736e-16, 'VZ': 0.2999999999999996, 'PCG': 6.256810229159016e-17}",[],"[{'ticker': 'VZ', 'sector': 'Technology', 'prob_up': 0.9062439203262329, 'predicted_prob': 0.9062439203262329, 'expected_rise': 0.0050987065769732, 'bucket_idx': 5, 'investment_fraction': 0.08062563477416647, 'investment_amount': 7499.99999999999, 'allocated_amount': 7499.99999999999, 'exit_date': Timestamp('2017-04-20 00:00:00')}, {'ticker': 'ABBV', 'sector': 'Healthcare', 'prob_up': 0.720444917678833, 'predicted_prob': 0.720444917678833, 'expected_rise': 0.0032601209823042154, 'bucket_idx': 3, 'investment_fraction': 0.044607455979789185, 'investment_amount': 3925.7064194021527, 'allocated_amount': 3925.7064194021527, 'exit_date': Timestamp('2017-04-20 00:00:00')}, {'ticker': 'MMM', 'sector': 'Industrial Goods', 'prob_up': 0.6778717041015625, 'predicted_prob': 0.6778717041015625, 'expected_rise': 0.0038007404655218124, 'bucket_idx': 5, 'investment_fraction': 0.03911072485008561, 'investment_amount': 6074.29358059784, 'allocated_amount': 6074.29358059784, 'exit_date': Timestamp('2017-04-20 00:00:00')}, {'ticker': 'MO', 'sector': 'Consumer Goods', 'prob_up': 0.5863825678825378, 'predicted_prob': 0.5863825678825378, 'expected_rise': 0.004884218797087669, 'bucket_idx': 5, 'investment_fraction': 0.018224269675626698, 'investment_amount': 7500.000000000001, 'allocated_amount': 7500.000000000001, 'exit_date': Timestamp('2017-04-20 00:00:00')}]",5,100000.0,783,True,42,trained_models/,12,12,0.1,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.25,0.7,0.3,0.2,0.45,0.1,3,100.0,0.3,"[[0.05, 0.5], [0.1, 0.25]]"
2017-04-13,53911.06927397753,29995.608856372615,99985.36285457536,99985.36285457536,-14.637145424632097,-0.00014637145424645226,1,MPT_ONLY,24996.34071364384,23915.46041760493,True,False,"{'CVX': 0.0, 'SPLP': 0.0, 'MO': 0.2123378746514984, 'BRK-A': 0.0, 'ABBV': 0.15492158523714844, 'LMT': 0.13399061398341605, 'BABA': 0.2999999999999999, 'VZ': 0.19874992612793732, 'NGG': 0.0}","[{'date': Timestamp('2017-04-12 00:00:00'), 'exit_date': Timestamp('2017-04-13 00:00:00'), 'ticker': 'ABBV', 'sector': 'Healthcare', 'allocated_amount': 3925.7064194021527, 'prob_up': 0.720444917678833, 'expected_rise': 0.0032601209823042154, 'actual_return': -0.003728537965113854, 'pnl': -14.637145424632097, 'exit_reason': 'early_exit'}]","[{'ticker': 'VZ', 'sector': 'Technology', 'prob_up': 0.9028624892234802, 'predicted_prob': 0.9028624892234802, 'expected_rise': 0.005025149323046207, 'bucket_idx': 5, 'investment_fraction': 0.07995182658488487, 'investment_amount': 4968.020870305465, 'allocated_amount': 4968.020870305465, 'exit_date': Timestamp('2017-04-21 00:00:00')}, {'ticker': 'BABA', 'sector': 'Services', 'prob_up': 0.84891277551651, 'predicted_prob': 0.84891277551651, 'expected_rise': 0.009037901647388935, 'bucket_idx': 5, 'investment_fraction': 0.07314646099459325, 'investment_amount': 7498.902214093149, 'allocated_amount': 7498.902214093149, 'exit_date': Timestamp('2017-04-21 00:00:00')}, {'ticker': 'ABBV', 'sector': 'Healthcare', 'prob_up': 0.816986083984375, 'predicted_prob': 0.816986083984375, 'expected_rise': 0.004441635683178902, 'bucket_idx': 5, 'investment_fraction': 0.0637721564550985, 'investment_amount': 3872.472728485578, 'allocated_amount': 3872.472728485578, 'exit_date': Timestamp('2017-04-21 00:00:00')}, {'ticker': 'MO', 'sector': 'Consumer Goods', 'prob_up': 0.6163263916969299, 'predicted_prob': 0.6163263916969299, 'expected_rise': 0.005202773958444595, 'bucket_idx': 5, 'investment_fraction': 0.024080915117777702, 'investment_amount': 5307.669861199852, 'allocated_amount': 5307.669861199852, 'exit_date': Timestamp('2017-04-21 00:00:00')}, {'ticker': 'LMT', 'sector': 'Industrial Goods', 'prob_up': 0.547773003578186, 'predicted_prob': 0.547773003578186, 'expected_rise': 0.004139405209571123, 'bucket_idx': 5, 'investment_fraction': 0.015955222945844557, 'investment_amount': 3349.275039559798, 'allocated_amount': 2268.394743520883, 'exit_date': Timestamp('2017-04-21 00:00:00')}]",5,100000.0,783,True,42,trained_models/,12,12,0.1,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.25,0.7,0.3,0.2,0.45,0.1,3,100.0,0.3,"[[0.05, 0.5], [0.1, 0.25]]"
2017-04-17,33878.950897133385,29998.869650055174,99996.23216685056,99996.23216685056,10.869312275191575,0.000108709034651433,1,MPT_ONLY,24999.05804171264,3880.081247078211,True,False,"{'CVX': 0.0, 'SPLP': 0.0, 'AAPL': 0.3, 'MA': 0.0, 'SNY': 0.0, 'GD': 0.3, 'CHTR': 0.20186613796995337, 'VZ': 0.19813386203004676, 'NGG': 0.0}","[{'date': Timestamp('2017-04-13 00:00:00'), 'exit_date': Timestamp('2017-04-17 00:00:00'), 'ticker': 'ABBV', 'sector': 'Healthcare', 'allocated_amount': 3872.472728485578, 'prob_up': 0.816986083984375, 'expected_rise': 0.004441635683178902, 'actual_return': 0.0028068144147892493, 'pnl': 10.869312275191575, 'exit_reason': 'early_exit'}]","[{'ticker': 'AAPL', 'sector': 'Consumer Goods', 'prob_up': 0.9436526894569397, 'predicted_prob': 0.9436526894569397, 'expected_rise': 0.007515158969908953, 'bucket_idx': 5, 'investment_fraction': 0.08941642720126856, 'investment_amount': 7499.717412513792, 'allocated_amount': 3880.081247078211, 'exit_date': Timestamp('2017-04-24 00:00:00')}]",5,100000.0,783,True,42,trained_models/,12,12,0.1,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.25,0.7,0.3,0.2,0.45,0.1,3,100.0,0.3,"[[0.05, 0.5], [0.1, 0.25]]"
2017-04-18,29998.869650055174,29998.869650055174,99996.23216685056,99996.23216685056,0.0,0.0,0,MPT_ONLY,24999.05804171264,0.0,True,False,"{'CVX': 2.0455329640013905e-16, 'SPLP': 1.4664149191871905e-16, 'BUD': 9.38835812270469e-17, 'V': 0.05049819244554446, 'ABBV': 0.2999999999999998, 'LMT': 0.049501807554455, 'CHTR': 0.3, 'VZ': 0.3, 'EXC': 2.799629795309443e-16}",[],[],5,100000.0,783,True,42,trained_models/,12,12,0.1,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.25,0.7,0.3,0.2,0.45,0.1,3,100.0,0.3,"[[0.05, 0.5], [0.1, 0.25]]"
2017-04-19,55001.333953150264,30001.65983566386,99998.69646994566,99998.69646994566,2.464303095089665,2.4643959494197176e-05,0,MPT_ONLY,24999.674117486415,24999.674117486407,True,False,"{'CVX': 0.0, 'SPLP': 0.0, 'AAPL': 0.2999999999999998, 'MA': 1.4737782370287396e-16, 'ABBV': 0.2991020836715548, 'LMT': 1.5265566588595898e-16, 'CHTR': 0.22373944157397985, 'VZ': 0.1771584747544652, 'NGG': 0.0}","[{'date': Timestamp('2017-04-11 00:00:00'), 'exit_date': Timestamp('2017-04-19 00:00:00'), 'ticker': 'AAPL', 'sector': 'Consumer Goods', 'allocated_amount': 7500.0, 'prob_up': 0.9427027106285095, 'expected_rise': 0.0075057391077280045, 'actual_return': -0.006707702933428705, 'pnl': -50.30777200071529, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-11 00:00:00'), 'exit_date': Timestamp('2017-04-19 00:00:00'), 'ticker': 'VZ', 'sector': 'Technology', 'allocated_amount': 7500.0, 'prob_up': 0.9007749557495117, 'expected_rise': 0.004980321042239666, 'actual_return': 0.00492809024788321, 'pnl': 36.96067685912408, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-11 00:00:00'), 'exit_date': Timestamp('2017-04-19 00:00:00'), 'ticker': 'BABA', 'sector': 'Services', 'allocated_amount': 7500.0, 'prob_up': 0.8460047841072083, 'expected_rise': 0.009029898792505264, 'actual_return': 0.0028975008529970037, 'pnl': 21.731256397477527, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-11 00:00:00'), 'exit_date': Timestamp('2017-04-19 00:00:00'), 'ticker': 'LMT', 'sector': 'Industrial Goods', 'allocated_amount': 2499.9999999999986, 'prob_up': 0.5423703193664551, 'expected_rise': 0.004087291192263365, 'actual_return': -0.0023679432643186615, 'pnl': -5.91985816079665, 'exit_reason': 'scheduled'}]","[{'ticker': 'AAPL', 'sector': 'Consumer Goods', 'prob_up': 0.9451202750205994, 'predicted_prob': 0.9451202750205994, 'expected_rise': 0.0075296941213309765, 'bucket_idx': 5, 'investment_fraction': 0.08970525261718677, 'investment_amount': 7499.90223524592, 'allocated_amount': 7499.90223524592, 'exit_date': Timestamp('2017-04-26 00:00:00')}, {'ticker': 'VZ', 'sector': 'Technology', 'prob_up': 0.8947796821594238, 'predicted_prob': 0.8947796821594238, 'expected_rise': 0.004853969439864159, 'bucket_idx': 5, 'investment_fraction': 0.07823665118859553, 'investment_amount': 4428.904136012574, 'allocated_amount': 4428.904136012574, 'exit_date': Timestamp('2017-04-26 00:00:00')}, {'ticker': 'ABBV', 'sector': 'Healthcare', 'prob_up': 0.862950325012207, 'predicted_prob': 0.862950325012207, 'expected_rise': 0.00539509067311883, 'bucket_idx': 5, 'investment_fraction': 0.07291126888359856, 'investment_amount': 7477.454619650024, 'allocated_amount': 7477.454619650024, 'exit_date': Timestamp('2017-04-26 00:00:00')}, {'ticker': 'CHTR', 'sector': 'Services', 'prob_up': 0.5617038607597351, 'predicted_prob': 0.5617038607597351, 'expected_rise': 0.005101973190903664, 'bucket_idx': 5, 'investment_fraction': 0.02229047395641103, 'investment_amount': 5593.413126577888, 'allocated_amount': 5593.413126577888, 'exit_date': Timestamp('2017-04-26 00:00:00')}]",5,100000.0,783,True,42,trained_models/,12,12,0.1,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.25,0.7,0.3,0.2,0.45,0.1,3,100.0,0.3,"[[0.05, 0.5], [0.1, 0.25]]"
2017-04-20,58482.90747990332,33500.85850141899,99928.19591393726,99928.19591393725,-70.50055600839681,-0.0007050147501631576,1,MPT_ONLY,24982.048978484316,24982.048978484316,True,False,"{'SLB': 0.0, 'SPLP': 0.0186902417618543, 'BUD': 0.02029430701855931, 'MA': 0.03356054881378102, 'NVS': 0.0, 'GD': 0.30000000000000004, 'BABA': 0.30000000000000004, 'CHL': 0.30000000000000004, 'EXC': 0.027454902405805198}","[{'date': Timestamp('2017-04-12 00:00:00'), 'exit_date': Timestamp('2017-04-20 00:00:00'), 'ticker': 'VZ', 'sector': 'Technology', 'allocated_amount': 7499.99999999999, 'prob_up': 0.9062439203262329, 'expected_rise': 0.0050987065769732, 'actual_return': -0.010425143516972435, 'pnl': -78.18857637729316, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-12 00:00:00'), 'exit_date': Timestamp('2017-04-20 00:00:00'), 'ticker': 'MMM', 'sector': 'Industrial Goods', 'allocated_amount': 6074.29358059784, 'prob_up': 0.6778717041015625, 'expected_rise': 0.0038007404655218124, 'actual_return': 0.007696399699995693, 'pnl': 46.750191291398984, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-12 00:00:00'), 'exit_date': Timestamp('2017-04-20 00:00:00'), 'ticker': 'MO', 'sector': 'Consumer Goods', 'allocated_amount': 7500.000000000001, 'prob_up': 0.5863825678825378, 'expected_rise': 0.004884218797087669, 'actual_return': -0.010393569268649205, 'pnl': -77.95176951486906, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-19 00:00:00'), 'exit_date': Timestamp('2017-04-20 00:00:00'), 'ticker': 'ABBV', 'sector': 'Healthcare', 'allocated_amount': 7477.454619650024, 'prob_up': 0.862950325012207, 'expected_rise': 0.00539509067311883, 'actual_return': 0.005200914023626213, 'pnl': 38.88959859236642, 'exit_reason': 'early_exit'}]","[{'ticker': 'GD', 'sector': 'Industrial Goods', 'prob_up': 0.9154720902442932, 'predicted_prob': 0.9154720902442932, 'expected_rise': 0.006788782775402069, 'bucket_idx': 5, 'investment_fraction': 0.08404926929935373, 'investment_amount': 7494.614693545296, 'allocated_amount': 7494.614693545296, 'exit_date': Timestamp('2017-04-27 00:00:00')}, {'ticker': 'BABA', 'sector': 'Services', 'prob_up': 0.8034213185310364, 'predicted_prob': 0.8034213185310364, 'expected_rise': 0.008905481547117233, 'bucket_idx': 5, 'investment_fraction': 0.06505923067475018, 'investment_amount': 7494.614693545296, 'allocated_amount': 7494.614693545296, 'exit_date': Timestamp('2017-04-27 00:00:00')}, {'ticker': 'SPLP', 'sector': 'Conglomerates', 'prob_up': 0.7774198055267334, 'predicted_prob': 0.7774198055267334, 'expected_rise': 0.0021770696621388197, 'bucket_idx': 5, 'investment_fraction': 0.05785496077826792, 'investment_amount': 466.92053511435716, 'allocated_amount': 466.92053511435716, 'exit_date': Timestamp('2017-04-27 00:00:00')}, {'ticker': 'MA', 'sector': 'Financial', 'prob_up': 0.7309148907661438, 'predicted_prob': 0.7309148907661438, 'expected_rise': 0.002304387977346778, 'bucket_idx': 5, 'investment_fraction': 0.045520407020618395, 'investment_amount': 838.4112742106911, 'allocated_amount': 838.4112742106911, 'exit_date': Timestamp('2017-04-27 00:00:00')}, {'ticker': 'CHL', 'sector': 'Technology', 'prob_up': 0.6165885925292969, 'predicted_prob': 0.6165885925292969, 'expected_rise': 0.004844349808990955, 'bucket_idx': 3, 'investment_fraction': 0.030367312032135687, 'investment_amount': 7494.614693545296, 'allocated_amount': 7494.614693545296, 'exit_date': Timestamp('2017-04-27 00:00:00')}, {'ticker': 'BUD', 'sector': 'Consumer Goods', 'prob_up': 0.5434538722038269, 'predicted_prob': 0.5434538722038269, 'expected_rise': 0.002190797822549939, 'bucket_idx': 5, 'investment_fraction': 0.004163689944948124, 'investment_amount': 506.9933719220467, 'allocated_amount': 506.9933719220467, 'exit_date': Timestamp('2017-04-27 00:00:00')}, {'ticker': 'EXC', 'sector': 'Utilities', 'prob_up': 0.5431134700775146, 'predicted_prob': 0.5431134700775146, 'expected_rise': 0.002208712277933955, 'bucket_idx': 5, 'investment_fraction': 0.008803419354522973, 'investment_amount': 685.8797166013323, 'allocated_amount': 685.8797166013323, 'exit_date': Timestamp('2017-04-27 00:00:00')}]",5,100000.0,783,True,42,trained_models/,12,12,0.1,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.25,0.7,0.3,0.2,0.45,0.1,3,100.0,0.3,"[[0.05, 0.5], [0.1, 0.25]]"
2017-04-21,62448.96226976391,37440.62089719079,100033.36549029248,100033.36549029246,105.1695763552466,0.001052451466709181,3,MPT_ONLY,25008.34137257312,25008.341372573115,True,False,"{'CVX': 1.0955743388440879e-16, 'SPLP': 0.0, 'UL': 6.23404455468858e-17, 'V': 0.24498201868826838, 'ABBV': 0.20870592410823524, 'LMT': 0.24631205720349653, 'BABA': 0.2999999999999996, 'T': 2.688821387764051e-17, 'EXC': 1.6197980456933436e-16}","[{'date': Timestamp('2017-04-13 00:00:00'), 'exit_date': Timestamp('2017-04-21 00:00:00'), 'ticker': 'VZ', 'sector': 'Technology', 'allocated_amount': 4968.020870305465, 'prob_up': 0.9028624892234802, 'expected_rise': 0.005025149323046207, 'actual_return': -0.028177684660174562, 'pnl': -139.98732546863337, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-13 00:00:00'), 'exit_date': Timestamp('2017-04-21 00:00:00'), 'ticker': 'BABA', 'sector': 'Services', 'allocated_amount': 7498.902214093149, 'prob_up': 0.84891277551651, 'expected_rise': 0.009037901647388935, 'actual_return': 0.02631342007361792, 'pnl': 197.32176405041656, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-13 00:00:00'), 'exit_date': Timestamp('2017-04-21 00:00:00'), 'ticker': 'MO', 'sector': 'Consumer Goods', 'allocated_amount': 5307.669861199852, 'prob_up': 0.6163263916969299, 'expected_rise': 0.005202773958444595, 'actual_return': 0.002384263574294554, 'pnl': 12.654883914439838, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-13 00:00:00'), 'exit_date': Timestamp('2017-04-21 00:00:00'), 'ticker': 'LMT', 'sector': 'Industrial Goods', 'allocated_amount': 2268.394743520883, 'prob_up': 0.547773003578186, 'expected_rise': 0.004139405209571123, 'actual_return': 0.018992522388059596, 'pnl': 43.082537951277075, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-20 00:00:00'), 'exit_date': Timestamp('2017-04-21 00:00:00'), 'ticker': 'SPLP', 'sector': 'Conglomerates', 'allocated_amount': 466.92053511435716, 'prob_up': 0.7774198055267334, 'expected_rise': 0.0021770696621388197, 'actual_return': 0.0, 'pnl': 0.0, 'exit_reason': 'early_exit'}, {'date': Timestamp('2017-04-20 00:00:00'), 'exit_date': Timestamp('2017-04-21 00:00:00'), 'ticker': 'MA', 'sector': 'Financial', 'allocated_amount': 838.4112742106911, 'prob_up': 0.7309148907661438, 'expected_rise': 0.002304387977346778, 'actual_return': -0.0027925561669449595, 'pnl': -2.3413105742332467, 'exit_reason': 'early_exit'}, {'date': Timestamp('2017-04-20 00:00:00'), 'exit_date': Timestamp('2017-04-21 00:00:00'), 'ticker': 'CHL', 'sector': 'Technology', 'allocated_amount': 7494.614693545296, 'prob_up': 0.6165885925292969, 'expected_rise': 0.004844349808990955, 'actual_return': -0.000741995919124383, 'pnl': -5.560973518020248, 'exit_reason': 'early_exit'}]","[{'ticker': 'BABA', 'sector': 'Services', 'prob_up': 0.7902395129203796, 'predicted_prob': 0.7902395129203796, 'expected_rise': 0.0088637825101614, 'bucket_idx': 5, 'investment_fraction': 0.06269182888986316, 'investment_amount': 7502.502411771926, 'allocated_amount': 7502.502411771926, 'exit_date': Timestamp('2017-04-28 00:00:00')}, {'ticker': 'ABBV', 'sector': 'Healthcare', 'prob_up': 0.7716764211654663, 'predicted_prob': 0.7716764211654663, 'expected_rise': 0.0037830183282494545, 'bucket_idx': 5, 'investment_fraction': 0.05495135847823304, 'investment_amount': 5219.388996577085, 'allocated_amount': 5219.388996577085, 'exit_date': Timestamp('2017-04-28 00:00:00')}, {'ticker': 'LMT', 'sector': 'Industrial Goods', 'prob_up': 0.5364810228347778, 'predicted_prob': 0.5364810228347778, 'expected_rise': 0.004030611831694841, 'bucket_idx': 5, 'investment_fraction': 0.014060096631919462, 'investment_amount': 6159.856010725799, 'allocated_amount': 6159.856010725799, 'exit_date': Timestamp('2017-04-28 00:00:00')}, {'ticker': 'V', 'sector': 'Financial', 'prob_up': 0.5251107811927795, 'predicted_prob': 0.5251107811927795, 'expected_rise': 0.004039888735860586, 'bucket_idx': 5, 'investment_fraction': 0.010631137864753549, 'investment_amount': 6126.593953498304, 'allocated_amount': 6126.593953498304, 'exit_date': Timestamp('2017-04-28 00:00:00')}]",5,100000.0,783,True,42,trained_models/,12,12,0.1,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.25,0.7,0.3,0.2,0.45,0.1,3,100.0,0.3,"[[0.05, 0.5], [0.1, 0.25]]"
2017-04-24,46658.30573219288,30045.474024491774,100151.58008163926,100151.58008163926,118.21459134677971,0.0011817516162471176,1,MPT_ONLY,25037.895020409815,16612.831707701098,True,False,"{'SLB': 7.879898952461265e-17, 'SPLP': 2.048866800666318e-17, 'AAPL': 0.30000000000000016, 'V': 0.19618018567298862, 'NVS': 0.0, 'LMT': 0.2038198143270106, 'CHTR': 0.30000000000000004, 'T': 4.597017211338542e-16, 'EXC': 1.0318234179300049e-16}","[{'date': Timestamp('2017-04-17 00:00:00'), 'exit_date': Timestamp('2017-04-24 00:00:00'), 'ticker': 'AAPL', 'sector': 'Consumer Goods', 'allocated_amount': 3880.081247078211, 'prob_up': 0.9436526894569397, 'expected_rise': 0.007515158969908953, 'actual_return': 0.0127617357010259, 'pnl': 49.5165713737191, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-21 00:00:00'), 'exit_date': Timestamp('2017-04-24 00:00:00'), 'ticker': 'ABBV', 'sector': 'Healthcare', 'allocated_amount': 5219.388996577085, 'prob_up': 0.7716764211654663, 'expected_rise': 0.0037830183282494545, 'actual_return': 0.01316208085239734, 'pnl': 68.69801997306061, 'exit_reason': 'early_exit'}]","[{'ticker': 'AAPL', 'sector': 'Consumer Goods', 'prob_up': 0.9472275376319885, 'predicted_prob': 0.9472275376319885, 'expected_rise': 0.007550527807325125, 'bucket_idx': 5, 'investment_fraction': 0.09009421478273305, 'investment_amount': 7511.368506122948, 'allocated_amount': 7511.368506122948, 'exit_date': Timestamp('2017-05-01 00:00:00')}, {'ticker': 'CHTR', 'sector': 'Services', 'prob_up': 0.5675336122512817, 'predicted_prob': 0.5675336122512817, 'expected_rise': 0.005128610413521528, 'bucket_idx': 5, 'investment_fraction': 0.023179535244886952, 'investment_amount': 7511.368506122945, 'allocated_amount': 7511.368506122945, 'exit_date': Timestamp('2017-05-01 00:00:00')}, {'ticker': 'LMT', 'sector': 'Industrial Goods', 'prob_up': 0.5380812287330627, 'predicted_prob': 0.5380812287330627, 'expected_rise': 0.004046000074595213, 'bucket_idx': 5, 'investment_fraction': 0.014356434888597404, 'investment_amount': 5103.219114199112, 'allocated_amount': 1590.0946954552055, 'exit_date': Timestamp('2017-05-01 00:00:00')}]",5,100000.0,783,True,42,trained_models/,12,12,0.1,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.25,0.7,0.3,0.2,0.45,0.1,3,100.0,0.3,"[[0.05, 0.5], [0.1, 0.25]]"
2017-04-25,30045.474024491778,30045.474024491774,100151.58008163926,100151.58008163926,0.0,0.0,0,MPT_ONLY,25037.895020409815,0.0,True,False,"{'CVX': 1.2122552797358154e-16, 'SPLP': 0.0, 'UL': 4.0406801862524284e-17, 'MA': 1.4417533425181097e-16, 'CELG': 0.3, 'GD': 0.2999999999999999, 'BABA': 0.2999999999999999, 'CHL': 0.09999999999999998, 'NGG': 9.147818527653888e-18}",[],[],5,100000.0,783,True,42,trained_models/,12,12,0.1,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.25,0.7,0.3,0.2,0.45,0.1,3,100.0,0.3,"[[0.05, 0.5], [0.1, 0.25]]"
