date,capital_start,capital_end,equity_start,equity_end,daily_pnl_realized,daily_return,early_exits_today,allocation_mode,budget_pre_caps,budget_post_caps,mpt_used,mpt_fallback_used,mpt_weights,exits_today,investments_made,H,initial_capital,initial_training_days,allow_overlap,seed,model_save_path,min_sequence_length,max_sequence_length,kelly_fraction,sector_confidence_threshold,retrain_interval,max_day_gap,mpt_window_days,mpt_lambda,mpt_ridge_eps,mpt_max_weight,mpt_long_only,mpt_use_equal_fallback,mpt_only_budget_fraction,max_total_utilization,max_new_daily_utilization,max_ticker_utilization,max_sector_utilization,max_position_size,max_positions_per_ticker,min_trade_dollars,kelly_trade_cap,drawdown_throttle_levels
2017-04-11,100000.0,70000.0,100000.0,100000.0,0.0,0.0,0,HYBRID_KELLY_MPT,34377.859777331396,30000.0,True,False,"{'AAPL': 0.3, 'MA': 0.0, 'MRK': 0.0, 'LMT': 0.09999999999999995, 'BABA': 0.3, 'VZ': 0.3, 'PPL': 0.0}",[],"[{'ticker': 'AAPL', 'sector': 'Consumer Goods', 'prob_up': 0.9427027106285095, 'predicted_prob': 0.9427027106285095, 'expected_rise': 0.0075057391077280045, 'bucket_idx': 5, 'investment_fraction': 0.08922919028766696, 'investment_amount': 10313.357933199419, 'allocated_amount': 10000.0, 'exit_date': Timestamp('2017-04-19 00:00:00')}, {'ticker': 'VZ', 'sector': 'Technology', 'prob_up': 0.9007749557495117, 'predicted_prob': 0.9007749557495117, 'expected_rise': 0.004980321042239666, 'bucket_idx': 5, 'investment_fraction': 0.07948689497777744, 'investment_amount': 10313.357933199419, 'allocated_amount': 10000.0, 'exit_date': Timestamp('2017-04-19 00:00:00')}, {'ticker': 'BABA', 'sector': 'Services', 'prob_up': 0.8460047841072083, 'predicted_prob': 0.8460047841072083, 'expected_rise': 0.009029898792505264, 'bucket_idx': 5, 'investment_fraction': 0.07263247026080356, 'investment_amount': 10313.357933199419, 'allocated_amount': 10000.0, 'exit_date': Timestamp('2017-04-19 00:00:00')}]",5,100000.0,783,True,42,trained_models/,12,12,0.1,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.25,0.7,0.3,0.2,0.45,0.1,3,100.0,0.3,"[[0.05, 0.5], [0.1, 0.25]]"
2017-04-12,70000.0,51748.6807157142,100000.0,100000.0,0.0,0.0,0,HYBRID_KELLY_MPT,18251.319284285804,18251.319284285793,True,False,"{'SPLP': 1.261267497879865e-16, 'MO': 0.30000000000000004, 'MA': 2.2030988144905453e-16, 'ABBV': 0.15702825677608612, 'MMM': 0.2429717432239136, 'PCLN': 2.9970683756094736e-16, 'VZ': 0.2999999999999996, 'PCG': 6.256810229159016e-17}",[],"[{'ticker': 'VZ', 'sector': 'Technology', 'prob_up': 0.9062439203262329, 'predicted_prob': 0.9062439203262329, 'expected_rise': 0.0050987065769732, 'bucket_idx': 5, 'investment_fraction': 0.08062563477416647, 'investment_amount': 5475.395785285734, 'allocated_amount': 5475.395785285734, 'exit_date': Timestamp('2017-04-20 00:00:00')}, {'ticker': 'ABBV', 'sector': 'Healthcare', 'prob_up': 0.720444917678833, 'predicted_prob': 0.720444917678833, 'expected_rise': 0.0032601209823042154, 'bucket_idx': 3, 'investment_fraction': 0.044607455979789185, 'investment_amount': 2865.9728510751634, 'allocated_amount': 2865.9728510751634, 'exit_date': Timestamp('2017-04-20 00:00:00')}, {'ticker': 'MMM', 'sector': 'Industrial Goods', 'prob_up': 0.6778717041015625, 'predicted_prob': 0.6778717041015625, 'expected_rise': 0.0038007404655218124, 'bucket_idx': 5, 'investment_fraction': 0.03911072485008561, 'investment_amount': 4434.554862639153, 'allocated_amount': 4434.554862639153, 'exit_date': Timestamp('2017-04-20 00:00:00')}, {'ticker': 'MO', 'sector': 'Consumer Goods', 'prob_up': 0.5863825678825378, 'predicted_prob': 0.5863825678825378, 'expected_rise': 0.004884218797087669, 'bucket_idx': 5, 'investment_fraction': 0.018224269675626698, 'investment_amount': 5475.395785285742, 'allocated_amount': 5475.395785285742, 'exit_date': Timestamp('2017-04-20 00:00:00')}]",5,100000.0,783,True,42,trained_models/,12,12,0.1,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.25,0.7,0.3,0.2,0.45,0.1,3,100.0,0.3,"[[0.05, 0.5], [0.1, 0.25]]"
2017-04-13,54603.96767820714,29996.794233425346,99989.31411141777,99989.31411141777,-10.68588858221934,-0.00010685888582229186,1,HYBRID_KELLY_MPT,28113.831076924987,24607.1734447818,True,False,"{'CVX': 0.0, 'SPLP': 0.0, 'MO': 0.2123378746514984, 'BRK-A': 0.0, 'ABBV': 0.15492158523714844, 'LMT': 0.13399061398341605, 'BABA': 0.2999999999999999, 'VZ': 0.19874992612793732, 'NGG': 0.0}","[{'date': Timestamp('2017-04-12 00:00:00'), 'exit_date': Timestamp('2017-04-13 00:00:00'), 'ticker': 'ABBV', 'sector': 'Healthcare', 'allocated_amount': 2865.9728510751634, 'prob_up': 0.720444917678833, 'expected_rise': 0.0032601209823042154, 'actual_return': -0.003728537965113854, 'pnl': -10.68588858221934, 'exit_reason': 'early_exit'}]","[{'ticker': 'VZ', 'sector': 'Technology', 'prob_up': 0.9028624892234802, 'predicted_prob': 0.9028624892234802, 'expected_rise': 0.005025149323046207, 'bucket_idx': 5, 'investment_fraction': 0.07995182658488487, 'investment_amount': 5587.62184971215, 'allocated_amount': 4522.467036997819, 'exit_date': Timestamp('2017-04-21 00:00:00')}, {'ticker': 'BABA', 'sector': 'Services', 'prob_up': 0.84891277551651, 'predicted_prob': 0.84891277551651, 'expected_rise': 0.009037901647388935, 'bucket_idx': 5, 'investment_fraction': 0.07314646099459325, 'investment_amount': 8434.149323077492, 'allocated_amount': 8434.149323077492, 'exit_date': Timestamp('2017-04-21 00:00:00')}, {'ticker': 'ABBV', 'sector': 'Healthcare', 'prob_up': 0.816986083984375, 'predicted_prob': 0.816986083984375, 'expected_rise': 0.004441635683178902, 'bucket_idx': 5, 'investment_fraction': 0.0637721564550985, 'investment_amount': 4355.439277526627, 'allocated_amount': 4355.439277526627, 'exit_date': Timestamp('2017-04-21 00:00:00')}, {'ticker': 'MO', 'sector': 'Consumer Goods', 'prob_up': 0.6163263916969299, 'predicted_prob': 0.6163263916969299, 'expected_rise': 0.005202773958444595, 'bucket_idx': 5, 'investment_fraction': 0.024080915117777702, 'investment_amount': 5969.631139185498, 'allocated_amount': 5969.631139185498, 'exit_date': Timestamp('2017-04-21 00:00:00')}, {'ticker': 'LMT', 'sector': 'Industrial Goods', 'prob_up': 0.547773003578186, 'predicted_prob': 0.547773003578186, 'expected_rise': 0.004139405209571123, 'bucket_idx': 5, 'investment_fraction': 0.015955222945844557, 'investment_amount': 3766.989487423222, 'allocated_amount': 1325.4866679943661, 'exit_date': Timestamp('2017-04-21 00:00:00')}]",5,100000.0,783,True,42,trained_models/,12,12,0.1,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.25,0.7,0.3,0.2,0.45,0.1,3,100.0,0.3,"[[0.05, 0.5], [0.1, 0.25]]"
2017-04-17,34364.458420698866,30000.461706349415,100001.53902116467,100001.53902116467,12.22490974690101,0.00012226216226740583,1,HYBRID_KELLY_MPT,19859.96048905711,4363.996714349458,True,False,"{'CVX': 0.0, 'SPLP': 0.0, 'AAPL': 0.3, 'MA': 0.0, 'SNY': 0.0, 'GD': 0.3, 'CHTR': 0.20186613796995337, 'VZ': 0.19813386203004676, 'NGG': 0.0}","[{'date': Timestamp('2017-04-13 00:00:00'), 'exit_date': Timestamp('2017-04-17 00:00:00'), 'ticker': 'ABBV', 'sector': 'Healthcare', 'allocated_amount': 4355.439277526627, 'prob_up': 0.816986083984375, 'expected_rise': 0.004441635683178902, 'actual_return': 0.0028068144147892493, 'pnl': 12.22490974690101, 'exit_reason': 'early_exit'}]","[{'ticker': 'AAPL', 'sector': 'Consumer Goods', 'prob_up': 0.9436526894569397, 'predicted_prob': 0.9436526894569397, 'expected_rise': 0.007515158969908953, 'bucket_idx': 5, 'investment_fraction': 0.08941642720126856, 'investment_amount': 5957.988146717133, 'allocated_amount': 4363.996714349458, 'exit_date': Timestamp('2017-04-24 00:00:00')}]",5,100000.0,783,True,42,trained_models/,12,12,0.1,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.25,0.7,0.3,0.2,0.45,0.1,3,100.0,0.3,"[[0.05, 0.5], [0.1, 0.25]]"
2017-04-18,30000.461706349408,30000.461706349415,100001.53902116467,100001.53902116467,0.0,0.0,0,HYBRID_KELLY_MPT,10350.965719427704,0.0,True,False,"{'CVX': 2.0455329640013905e-16, 'SPLP': 1.4664149191871905e-16, 'BUD': 9.38835812270469e-17, 'V': 0.05049819244554446, 'ABBV': 0.2999999999999998, 'LMT': 0.049501807554455, 'CHTR': 0.3, 'VZ': 0.3, 'EXC': 2.799629795309443e-16}",[],[],5,100000.0,783,True,42,trained_models/,12,12,0.1,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.25,0.7,0.3,0.2,0.45,0.1,3,100.0,0.3,"[[0.05, 0.5], [0.1, 0.25]]"
2017-04-19,60011.64058802392,30007.82521717217,100012.71790283918,100012.71790283918,11.178881674515093,0.00011178709631809447,0,HYBRID_KELLY_MPT,33320.87542577278,30003.815370851753,True,False,"{'CVX': 0.0, 'SPLP': 0.0, 'AAPL': 0.2999999999999998, 'MA': 1.4737782370287396e-16, 'ABBV': 0.2991020836715548, 'LMT': 1.5265566588595898e-16, 'CHTR': 0.22373944157397985, 'VZ': 0.1771584747544652, 'NGG': 0.0}","[{'date': Timestamp('2017-04-11 00:00:00'), 'exit_date': Timestamp('2017-04-19 00:00:00'), 'ticker': 'AAPL', 'sector': 'Consumer Goods', 'allocated_amount': 10000.0, 'prob_up': 0.9427027106285095, 'expected_rise': 0.0075057391077280045, 'actual_return': -0.006707702933428705, 'pnl': -67.07702933428705, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-11 00:00:00'), 'exit_date': Timestamp('2017-04-19 00:00:00'), 'ticker': 'VZ', 'sector': 'Technology', 'allocated_amount': 10000.0, 'prob_up': 0.9007749557495117, 'expected_rise': 0.004980321042239666, 'actual_return': 0.00492809024788321, 'pnl': 49.280902478832104, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-11 00:00:00'), 'exit_date': Timestamp('2017-04-19 00:00:00'), 'ticker': 'BABA', 'sector': 'Services', 'allocated_amount': 10000.0, 'prob_up': 0.8460047841072083, 'expected_rise': 0.009029898792505264, 'actual_return': 0.0028975008529970037, 'pnl': 28.975008529970037, 'exit_reason': 'scheduled'}]","[{'ticker': 'AAPL', 'sector': 'Consumer Goods', 'prob_up': 0.9451202750205994, 'predicted_prob': 0.9451202750205994, 'expected_rise': 0.0075296941213309765, 'bucket_idx': 5, 'investment_fraction': 0.08970525261718677, 'investment_amount': 9996.262627731827, 'allocated_amount': 9996.262627731827, 'exit_date': Timestamp('2017-04-26 00:00:00')}, {'ticker': 'VZ', 'sector': 'Technology', 'prob_up': 0.8947796821594238, 'predicted_prob': 0.8947796821594238, 'expected_rise': 0.004853969439864159, 'bucket_idx': 5, 'investment_fraction': 0.07823665118859553, 'investment_amount': 5903.075467913446, 'allocated_amount': 5903.075467913446, 'exit_date': Timestamp('2017-04-26 00:00:00')}, {'ticker': 'ABBV', 'sector': 'Healthcare', 'prob_up': 0.862950325012207, 'predicted_prob': 0.862950325012207, 'expected_rise': 0.00539509067311883, 'bucket_idx': 5, 'investment_fraction': 0.07291126888359856, 'investment_amount': 9966.343269608942, 'allocated_amount': 9966.343269608942, 'exit_date': Timestamp('2017-04-26 00:00:00')}, {'ticker': 'CHTR', 'sector': 'Services', 'prob_up': 0.5617038607597351, 'predicted_prob': 0.5617038607597351, 'expected_rise': 0.005101973190903664, 'bucket_idx': 5, 'investment_fraction': 0.02229047395641103, 'investment_amount': 7455.194060518549, 'allocated_amount': 4138.134005597538, 'exit_date': Timestamp('2017-04-26 00:00:00')}]",5,100000.0,783,True,42,trained_models/,12,12,0.1,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.25,0.7,0.3,0.2,0.45,0.1,3,100.0,0.3,"[[0.05, 0.5], [0.1, 0.25]]"
2017-04-20,55331.48842893989,35028.288747701685,99984.69141178734,99984.69141178732,-28.026491051854748,-0.00028022927123205754,1,HYBRID_KELLY_MPT,20303.199681238206,20303.199681238206,True,False,"{'SLB': 0.0, 'SPLP': 0.0186902417618543, 'BUD': 0.02029430701855931, 'MA': 0.03356054881378102, 'NVS': 0.0, 'GD': 0.30000000000000004, 'BABA': 0.30000000000000004, 'CHL': 0.30000000000000004, 'EXC': 0.027454902405805198}","[{'date': Timestamp('2017-04-12 00:00:00'), 'exit_date': Timestamp('2017-04-20 00:00:00'), 'ticker': 'VZ', 'sector': 'Technology', 'allocated_amount': 5475.395785285734, 'prob_up': 0.9062439203262329, 'expected_rise': 0.0050987065769732, 'actual_return': -0.010425143516972435, 'pnl': -57.08178687382976, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-12 00:00:00'), 'exit_date': Timestamp('2017-04-20 00:00:00'), 'ticker': 'MMM', 'sector': 'Industrial Goods', 'allocated_amount': 4434.554862639153, 'prob_up': 0.6778717041015625, 'expected_rise': 0.0038007404655218124, 'actual_return': 0.007696399699995693, 'pnl': 34.13010671443042, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-12 00:00:00'), 'exit_date': Timestamp('2017-04-20 00:00:00'), 'ticker': 'MO', 'sector': 'Consumer Goods', 'allocated_amount': 5475.395785285742, 'prob_up': 0.5863825678825378, 'expected_rise': 0.004884218797087669, 'actual_return': -0.010393569268649205, 'pnl': -56.908905367637274, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-19 00:00:00'), 'exit_date': Timestamp('2017-04-20 00:00:00'), 'ticker': 'ABBV', 'sector': 'Healthcare', 'allocated_amount': 9966.343269608942, 'prob_up': 0.862950325012207, 'expected_rise': 0.00539509067311883, 'actual_return': 0.005200914023626213, 'pnl': 51.83409447518187, 'exit_reason': 'early_exit'}]","[{'ticker': 'GD', 'sector': 'Industrial Goods', 'prob_up': 0.9154720902442932, 'predicted_prob': 0.9154720902442932, 'expected_rise': 0.006788782775402069, 'bucket_idx': 5, 'investment_fraction': 0.08404926929935373, 'investment_amount': 6090.9599043714625, 'allocated_amount': 6090.9599043714625, 'exit_date': Timestamp('2017-04-27 00:00:00')}, {'ticker': 'BABA', 'sector': 'Services', 'prob_up': 0.8034213185310364, 'predicted_prob': 0.8034213185310364, 'expected_rise': 0.008905481547117233, 'bucket_idx': 5, 'investment_fraction': 0.06505923067475018, 'investment_amount': 6090.9599043714625, 'allocated_amount': 6090.9599043714625, 'exit_date': Timestamp('2017-04-27 00:00:00')}, {'ticker': 'SPLP', 'sector': 'Conglomerates', 'prob_up': 0.7774198055267334, 'predicted_prob': 0.7774198055267334, 'expected_rise': 0.0021770696621388197, 'bucket_idx': 5, 'investment_fraction': 0.05785496077826792, 'investment_amount': 379.47171058154527, 'allocated_amount': 379.47171058154527, 'exit_date': Timestamp('2017-04-27 00:00:00')}, {'ticker': 'MA', 'sector': 'Financial', 'prob_up': 0.7309148907661438, 'predicted_prob': 0.7309148907661438, 'expected_rise': 0.002304387977346778, 'bucket_idx': 5, 'investment_fraction': 0.045520407020618395, 'investment_amount': 681.386523978138, 'allocated_amount': 681.386523978138, 'exit_date': Timestamp('2017-04-27 00:00:00')}, {'ticker': 'CHL', 'sector': 'Technology', 'prob_up': 0.6165885925292969, 'predicted_prob': 0.6165885925292969, 'expected_rise': 0.004844349808990955, 'bucket_idx': 3, 'investment_fraction': 0.030367312032135687, 'investment_amount': 6090.9599043714625, 'allocated_amount': 6090.9599043714625, 'exit_date': Timestamp('2017-04-27 00:00:00')}, {'ticker': 'BUD', 'sector': 'Consumer Goods', 'prob_up': 0.5434538722038269, 'predicted_prob': 0.5434538722038269, 'expected_rise': 0.002190797822549939, 'bucket_idx': 5, 'investment_fraction': 0.004163689944948124, 'investment_amount': 412.0393677901637, 'allocated_amount': 412.0393677901637, 'exit_date': Timestamp('2017-04-27 00:00:00')}, {'ticker': 'EXC', 'sector': 'Utilities', 'prob_up': 0.5431134700775146, 'predicted_prob': 0.5431134700775146, 'expected_rise': 0.002208712277933955, 'bucket_idx': 5, 'investment_fraction': 0.008803419354522973, 'investment_amount': 557.4223657739701, 'allocated_amount': 557.4223657739701, 'exit_date': Timestamp('2017-04-27 00:00:00')}]",5,100000.0,783,True,42,trained_models/,12,12,0.1,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.25,0.7,0.3,0.2,0.45,0.1,3,100.0,0.3,"[[0.05, 0.5], [0.1, 0.25]]"
2017-04-21,62559.3249496971,34532.849539801995,100112.17530759642,100112.17530759642,127.48389580908952,0.0012750341478182659,3,HYBRID_KELLY_MPT,28026.475409895098,28026.475409895087,True,False,"{'CVX': 1.0955743388440879e-16, 'SPLP': 0.0, 'UL': 6.23404455468858e-17, 'V': 0.24498201868826838, 'ABBV': 0.20870592410823524, 'LMT': 0.24631205720349653, 'BABA': 0.2999999999999996, 'T': 2.688821387764051e-17, 'EXC': 1.6197980456933436e-16}","[{'date': Timestamp('2017-04-13 00:00:00'), 'exit_date': Timestamp('2017-04-21 00:00:00'), 'ticker': 'VZ', 'sector': 'Technology', 'allocated_amount': 4522.467036997819, 'prob_up': 0.9028624892234802, 'expected_rise': 0.005025149323046207, 'actual_return': -0.028177684660174562, 'pnl': -127.43265005455856, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-13 00:00:00'), 'exit_date': Timestamp('2017-04-21 00:00:00'), 'ticker': 'BABA', 'sector': 'Services', 'allocated_amount': 8434.149323077492, 'prob_up': 0.84891277551651, 'expected_rise': 0.009037901647388935, 'actual_return': 0.02631342007361792, 'pnl': 221.9313141017583, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-13 00:00:00'), 'exit_date': Timestamp('2017-04-21 00:00:00'), 'ticker': 'MO', 'sector': 'Consumer Goods', 'allocated_amount': 5969.631139185498, 'prob_up': 0.6163263916969299, 'expected_rise': 0.005202773958444595, 'actual_return': 0.002384263574294554, 'pnl': 14.233174077134485, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-13 00:00:00'), 'exit_date': Timestamp('2017-04-21 00:00:00'), 'ticker': 'LMT', 'sector': 'Industrial Goods', 'allocated_amount': 1325.4866679943661, 'prob_up': 0.547773003578186, 'expected_rise': 0.004139405209571123, 'actual_return': 0.018992522388059596, 'pnl': 25.174335216957516, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-20 00:00:00'), 'exit_date': Timestamp('2017-04-21 00:00:00'), 'ticker': 'SPLP', 'sector': 'Conglomerates', 'allocated_amount': 379.47171058154527, 'prob_up': 0.7774198055267334, 'expected_rise': 0.0021770696621388197, 'actual_return': 0.0, 'pnl': 0.0, 'exit_reason': 'early_exit'}, {'date': Timestamp('2017-04-20 00:00:00'), 'exit_date': Timestamp('2017-04-21 00:00:00'), 'ticker': 'MA', 'sector': 'Financial', 'allocated_amount': 681.386523978138, 'prob_up': 0.7309148907661438, 'expected_rise': 0.002304387977346778, 'actual_return': -0.0027925561669449595, 'pnl': -1.9028101396083388, 'exit_reason': 'early_exit'}, {'date': Timestamp('2017-04-20 00:00:00'), 'exit_date': Timestamp('2017-04-21 00:00:00'), 'ticker': 'CHL', 'sector': 'Technology', 'allocated_amount': 6090.9599043714625, 'prob_up': 0.6165885925292969, 'expected_rise': 0.004844349808990955, 'actual_return': -0.000741995919124383, 'pnl': -4.519467392593867, 'exit_reason': 'early_exit'}]","[{'ticker': 'BABA', 'sector': 'Services', 'prob_up': 0.7902395129203796, 'predicted_prob': 0.7902395129203796, 'expected_rise': 0.0088637825101614, 'bucket_idx': 5, 'investment_fraction': 0.06269182888986316, 'investment_amount': 8407.942622968518, 'allocated_amount': 8407.942622968518, 'exit_date': Timestamp('2017-04-28 00:00:00')}, {'ticker': 'ABBV', 'sector': 'Healthcare', 'prob_up': 0.7716764211654663, 'predicted_prob': 0.7716764211654663, 'expected_rise': 0.0037830183282494545, 'bucket_idx': 5, 'investment_fraction': 0.05495135847823304, 'investment_amount': 5849.291449918887, 'allocated_amount': 5849.291449918887, 'exit_date': Timestamp('2017-04-28 00:00:00')}, {'ticker': 'LMT', 'sector': 'Industrial Goods', 'prob_up': 0.5364810228347778, 'predicted_prob': 0.5364810228347778, 'expected_rise': 0.004030611831694841, 'bucket_idx': 5, 'investment_fraction': 0.014060096631919462, 'investment_amount': 6903.25881437447, 'allocated_amount': 6903.25881437447, 'exit_date': Timestamp('2017-04-28 00:00:00')}, {'ticker': 'V', 'sector': 'Financial', 'prob_up': 0.5251107811927795, 'predicted_prob': 0.5251107811927795, 'expected_rise': 0.004039888735860586, 'bucket_idx': 5, 'investment_fraction': 0.010631137864753549, 'investment_amount': 6865.982522633215, 'allocated_amount': 6865.982522633215, 'exit_date': Timestamp('2017-04-28 00:00:00')}]",5,100000.0,783,True,42,trained_models/,12,12,0.1,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.25,0.7,0.3,0.2,0.45,0.1,3,100.0,0.3,"[[0.05, 0.5], [0.1, 0.25]]"
2017-04-24,44878.81872373208,30073.456898177457,100244.85632725815,100244.85632725814,132.68101966174206,0.0013253235108923178,1,HYBRID_KELLY_MPT,16556.587989334086,14805.361825554617,True,False,"{'SLB': 7.879898952461265e-17, 'SPLP': 2.048866800666318e-17, 'AAPL': 0.30000000000000016, 'V': 0.19618018567298862, 'NVS': 0.0, 'LMT': 0.2038198143270106, 'CHTR': 0.30000000000000004, 'T': 4.597017211338542e-16, 'EXC': 1.0318234179300049e-16}","[{'date': Timestamp('2017-04-17 00:00:00'), 'exit_date': Timestamp('2017-04-24 00:00:00'), 'ticker': 'AAPL', 'sector': 'Consumer Goods', 'allocated_amount': 4363.996714349458, 'prob_up': 0.9436526894569397, 'expected_rise': 0.007515158969908953, 'actual_return': 0.0127617357010259, 'pnl': 55.6921726686732, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-21 00:00:00'), 'exit_date': Timestamp('2017-04-24 00:00:00'), 'ticker': 'ABBV', 'sector': 'Healthcare', 'allocated_amount': 5849.291449918887, 'prob_up': 0.7716764211654663, 'expected_rise': 0.0037830183282494545, 'actual_return': 0.01316208085239734, 'pnl': 76.98884699306886, 'exit_reason': 'early_exit'}]","[{'ticker': 'AAPL', 'sector': 'Consumer Goods', 'prob_up': 0.9472275376319885, 'predicted_prob': 0.9472275376319885, 'expected_rise': 0.007550527807325125, 'bucket_idx': 5, 'investment_fraction': 0.09009421478273305, 'investment_amount': 4966.976396800228, 'allocated_amount': 4966.976396800228, 'exit_date': Timestamp('2017-05-01 00:00:00')}, {'ticker': 'CHTR', 'sector': 'Services', 'prob_up': 0.5675336122512817, 'predicted_prob': 0.5675336122512817, 'expected_rise': 0.005128610413521528, 'bucket_idx': 5, 'investment_fraction': 0.023179535244886952, 'investment_amount': 4966.976396800226, 'allocated_amount': 4966.976396800226, 'exit_date': Timestamp('2017-05-01 00:00:00')}, {'ticker': 'LMT', 'sector': 'Industrial Goods', 'prob_up': 0.5380812287330627, 'predicted_prob': 0.5380812287330627, 'expected_rise': 0.004046000074595213, 'bucket_idx': 5, 'investment_fraction': 0.014356434888597404, 'investment_amount': 3374.5606898748874, 'allocated_amount': 3374.5606898748874, 'exit_date': Timestamp('2017-05-01 00:00:00')}, {'ticker': 'V', 'sector': 'Financial', 'prob_up': 0.5188795328140259, 'predicted_prob': 0.5188795328140259, 'expected_rise': 0.003980589564889669, 'bucket_idx': 5, 'investment_fraction': 0.009481165765192269, 'investment_amount': 3248.0745058587345, 'allocated_amount': 1496.8483420792763, 'exit_date': Timestamp('2017-05-01 00:00:00')}]",5,100000.0,783,True,42,trained_models/,12,12,0.1,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.25,0.7,0.3,0.2,0.45,0.1,3,100.0,0.3,"[[0.05, 0.5], [0.1, 0.25]]"
2017-04-25,30073.45689817745,30073.456898177457,100244.85632725814,100244.85632725814,0.0,0.0,0,HYBRID_KELLY_MPT,16550.712594716697,0.0,True,False,"{'CVX': 1.2122552797358154e-16, 'SPLP': 0.0, 'UL': 4.0406801862524284e-17, 'MA': 1.4417533425181097e-16, 'CELG': 0.3, 'GD': 0.2999999999999999, 'BABA': 0.2999999999999999, 'CHL': 0.09999999999999998, 'NGG': 9.147818527653888e-18}",[],[],5,100000.0,783,True,42,trained_models/,12,12,0.1,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.25,0.7,0.3,0.2,0.45,0.1,3,100.0,0.3,"[[0.05, 0.5], [0.1, 0.25]]"
