date,capital_start,capital_end,equity_start,equity_end,daily_pnl_realized,daily_return,early_exits_today,allocation_mode,budget_pre_caps,budget_post_caps,mpt_used,mpt_fallback_used,mpt_weights,exits_today,investments_made,H,initial_capital,initial_training_days,allow_overlap,early_exit_enabled,seed,model_save_path,min_sequence_length,max_sequence_length,kelly_fraction,sector_confidence_threshold,retrain_interval,max_day_gap,mpt_window_days,mpt_lambda,mpt_ridge_eps,mpt_max_weight,mpt_long_only,mpt_use_equal_fallback,mpt_only_budget_fraction,max_total_utilization,max_new_daily_utilization,max_ticker_utilization,max_sector_utilization,max_position_size,max_positions_per_ticker,min_trade_dollars,kelly_trade_cap,drawdown_throttle_levels,model_feature_set,model_feature_group,model_mcc_mean,model_type,model_n_classes,model_ordinal_head,model_sequence_length,model_hidden1,model_hidden2,model_num_layers,model_dropout,model_inter_rnn_drop,model_learning_rate,model_weight_decay,model_batch_size,model_max_epochs,model_early_stopping_patience,model_early_stopping_min_delta,model_lr_patience,model_lr_factor,model_horizon_steps,model_huber_delta,model_t_min,model_t_max,model_t_steps,model_tau_min,model_tau_max,model_tau_steps,model_lambda_balance,model_coord_rounds
2017-04-12,100000.0,70000.0,100000.0,100000.0,0.0,0.0,0,MPT_ONLY,30000.0,30000.0,True,False,"{'IEP': 0.3, 'TM': 2.7744686646672786e-17, 'BRK-A': 6.252802045723484e-17, 'UNH': 0.0, 'LMT': 0.24130712479390592, 'CHTR': 0.1586928752060942, 'FB': 0.2999999999999999, 'NGG': 1.689450544782913e-17}",[],"[{'ticker': 'IEP', 'sector': 'Conglomerates', 'prob_up': 0.55517578125, 'predicted_prob': 0.55517578125, 'expected_rise': 0.007662253454327583, 'bucket_idx': 5, 'investment_fraction': 0.045459586325674865, 'investment_amount': 9000.0, 'allocated_amount': 9000.0, 'exit_date': Timestamp('2017-04-20 00:00:00')}, {'ticker': 'CHTR', 'sector': 'Services', 'prob_up': 0.51220703125, 'predicted_prob': 0.51220703125, 'expected_rise': 0.004845605697482824, 'bucket_idx': 5, 'investment_fraction': 0.029889906727756523, 'investment_amount': 4760.786256182826, 'allocated_amount': 4760.786256182826, 'exit_date': Timestamp('2017-04-20 00:00:00')}, {'ticker': 'FB', 'sector': 'Technology', 'prob_up': 0.465087890625, 'predicted_prob': 0.465087890625, 'expected_rise': 0.010198099538683891, 'bucket_idx': 0, 'investment_fraction': 0.01341020069673945, 'investment_amount': 8999.999999999996, 'allocated_amount': 8999.999999999996, 'exit_date': Timestamp('2017-04-20 00:00:00')}, {'ticker': 'LMT', 'sector': 'Industrial Goods', 'prob_up': 0.458251953125, 'predicted_prob': 0.458251953125, 'expected_rise': 0.005624447949230671, 'bucket_idx': 0, 'investment_fraction': 0.0013355702284400196, 'investment_amount': 7239.213743817178, 'allocated_amount': 7239.213743817178, 'exit_date': Timestamp('2017-04-20 00:00:00')}]",5,100000.0,1109,True,False,42,/mnt/primary/simulation/trained_models_multiclass,12,12,0.2,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.3,0.7,0.3,0.5,0.5,0.1,3,100.0,0.5,"[[0.08, 0.6], [0.15, 0.35]]",sector,sector,0.14460302093247346,BiGRU,6,corn,20,128,128,1,0.3,0.4,0.002368185640959,2.5898782569408105e-05,64,30,10,0.0038640829279896,7,0.4,5,1.3109464249779392,1.0437863717804818,2.6961818009299283,15,0.3419711337313805,0.7051296774893804,31,0.0665674589000914,2
2017-04-13,70000.0,40000.000000000015,100000.0,100000.0,0.0,0.0,0,MPT_ONLY,30000.0,29999.99999999998,True,False,"{'IEP': 0.2999999999999997, 'TM': 1.7473524168237838e-16, 'V': 0.2226483019771266, 'AMGN': 1.700029006457271e-16, 'HON': 1.344572223905972e-16, 'CHTR': 0.1773516980228732, 'FB': 0.2999999999999999, 'NEE': 1.2305874072298136e-16}",[],"[{'ticker': 'IEP', 'sector': 'Conglomerates', 'prob_up': 0.55712890625, 'predicted_prob': 0.55712890625, 'expected_rise': 0.007723239716142416, 'bucket_idx': 5, 'investment_fraction': 0.04612661238109658, 'investment_amount': 8999.99999999999, 'allocated_amount': 8999.99999999999, 'exit_date': Timestamp('2017-04-21 00:00:00')}, {'ticker': 'CHTR', 'sector': 'Services', 'prob_up': 0.51220703125, 'predicted_prob': 0.51220703125, 'expected_rise': 0.004851126577705145, 'bucket_idx': 5, 'investment_fraction': 0.029804784351542546, 'investment_amount': 5320.550940686197, 'allocated_amount': 5320.550940686197, 'exit_date': Timestamp('2017-04-21 00:00:00')}, {'ticker': 'V', 'sector': 'Financial', 'prob_up': 0.5068359375, 'predicted_prob': 0.5068359375, 'expected_rise': 0.005328684579581022, 'bucket_idx': 0, 'investment_fraction': 0.018244616449119667, 'investment_amount': 6679.449059313798, 'allocated_amount': 6679.449059313798, 'exit_date': Timestamp('2017-04-21 00:00:00')}, {'ticker': 'FB', 'sector': 'Technology', 'prob_up': 0.464111328125, 'predicted_prob': 0.464111328125, 'expected_rise': 0.010180099867284298, 'bucket_idx': 0, 'investment_fraction': 0.01314023675594609, 'investment_amount': 8999.999999999996, 'allocated_amount': 8999.999999999996, 'exit_date': Timestamp('2017-04-21 00:00:00')}]",5,100000.0,1109,True,False,42,/mnt/primary/simulation/trained_models_multiclass,12,12,0.2,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.3,0.7,0.3,0.5,0.5,0.1,3,100.0,0.5,"[[0.08, 0.6], [0.15, 0.35]]",sector,sector,0.14460302093247346,BiGRU,6,corn,20,128,128,1,0.3,0.4,0.002368185640959,2.5898782569408105e-05,64,30,10,0.0038640829279896,7,0.4,5,1.3109464249779392,1.0437863717804818,2.6961818009299283,15,0.3419711337313805,0.7051296774893804,31,0.0665674589000914,2
2017-04-17,40000.000000000015,30000.0,100000.0,100000.0,0.0,0.0,0,MPT_ONLY,30000.0,10000.000000000015,True,False,"{'IEP': 0.3, 'TM': 0.0, 'V': 0.23240017020681344, 'CELG': 6.93889390390723e-18, 'HON': 7.14080283697267e-17, 'CHTR': 0.16759982979318655, 'FB': 0.30000000000000004, 'NEE': 0.0}",[],"[{'ticker': 'IEP', 'sector': 'Conglomerates', 'prob_up': 0.5625, 'predicted_prob': 0.5625, 'expected_rise': 0.007757564075291157, 'bucket_idx': 5, 'investment_fraction': 0.047975940453179704, 'investment_amount': 9000.0, 'allocated_amount': 9000.0, 'exit_date': Timestamp('2017-04-24 00:00:00')}, {'ticker': 'CHTR', 'sector': 'Services', 'prob_up': 0.5126953125, 'predicted_prob': 0.5126953125, 'expected_rise': 0.004837453365325928, 'bucket_idx': 5, 'investment_fraction': 0.029990914591002893, 'investment_amount': 5027.994893795597, 'allocated_amount': 1000.0000000000146, 'exit_date': Timestamp('2017-04-24 00:00:00')}]",5,100000.0,1109,True,False,42,/mnt/primary/simulation/trained_models_multiclass,12,12,0.2,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.3,0.7,0.3,0.5,0.5,0.1,3,100.0,0.5,"[[0.08, 0.6], [0.15, 0.35]]",sector,sector,0.14460302093247346,BiGRU,6,corn,20,128,128,1,0.3,0.4,0.002368185640959,2.5898782569408105e-05,64,30,10,0.0038640829279896,7,0.4,5,1.3109464249779392,1.0437863717804818,2.6961818009299283,15,0.3419711337313805,0.7051296774893804,31,0.0665674589000914,2
2017-04-18,30000.0,30000.0,100000.0,100000.0,0.0,0.0,0,MPT_ONLY,30000.0,0.0,True,False,"{'IEP': 0.3, 'TM': 0.0, 'V': 0.3, 'UNH': 6.071532165918825e-17, 'DHR': 1.3027597487943321e-18, 'CHTR': 0.22738845659109616, 'GOOG': 0.17261154340890378, 'NEE': 0.0}",[],[],5,100000.0,1109,True,False,42,/mnt/primary/simulation/trained_models_multiclass,12,12,0.2,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.3,0.7,0.3,0.5,0.5,0.1,3,100.0,0.5,"[[0.08, 0.6], [0.15, 0.35]]",sector,sector,0.14460302093247346,BiGRU,6,corn,20,128,128,1,0.3,0.4,0.002368185640959,2.5898782569408105e-05,64,30,10,0.0038640829279896,7,0.4,5,1.3109464249779392,1.0437863717804818,2.6961818009299283,15,0.3419711337313805,0.7051296774893804,31,0.0665674589000914,2
2017-04-19,30000.0,30000.0,100000.0,100000.0,0.0,0.0,0,MPT_ONLY,30000.0,0.0,True,False,"{'IEP': 0.3, 'TM': 0.0, 'BRK-A': 0.0, 'AMGN': 0.3, 'HON': 0.08550557334953349, 'CHTR': 0.3, 'ORCL': 0.0, 'NEE': 0.014494426650466616}",[],[],5,100000.0,1109,True,False,42,/mnt/primary/simulation/trained_models_multiclass,12,12,0.2,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.3,0.7,0.3,0.5,0.5,0.1,3,100.0,0.5,"[[0.08, 0.6], [0.15, 0.35]]",sector,sector,0.14460302093247346,BiGRU,6,corn,20,128,128,1,0.3,0.4,0.002368185640959,2.5898782569408105e-05,64,30,10,0.0038640829279896,7,0.4,5,1.3109464249779392,1.0437863717804818,2.6961818009299283,15,0.3419711337313805,0.7051296774893804,31,0.0665674589000914,2
2017-04-20,60470.91480368754,30329.640362581285,100470.91480368754,100470.91480368754,470.9148036875496,0.004709148036875499,0,MPT_ONLY,30141.27444110626,30141.27444110626,True,False,"{'IEP': 0.3, 'TM': 0.0, 'V': 0.24129424493006288, 'AMGN': 0.0, 'HON': 0.0, 'AMZN': 0.15870575506993725, 'FB': 0.3, 'NEE': 0.0}","[{'date': Timestamp('2017-04-12 00:00:00'), 'exit_date': Timestamp('2017-04-20 00:00:00'), 'ticker': 'IEP', 'sector': 'Conglomerates', 'allocated_amount': 9000.0, 'prob_up': 0.55517578125, 'expected_rise': 0.007662253454327583, 'actual_return': 0.010472237977982912, 'pnl': 94.25014180184621, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-12 00:00:00'), 'exit_date': Timestamp('2017-04-20 00:00:00'), 'ticker': 'CHTR', 'sector': 'Services', 'allocated_amount': 4760.786256182826, 'prob_up': 0.51220703125, 'expected_rise': 0.004845605697482824, 'actual_return': 0.0030486564206575473, 'pnl': 14.514001587289979, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-12 00:00:00'), 'exit_date': Timestamp('2017-04-20 00:00:00'), 'ticker': 'FB', 'sector': 'Technology', 'allocated_amount': 8999.999999999996, 'prob_up': 0.465087890625, 'expected_rise': 0.010198099538683891, 'actual_return': 0.03023356454744852, 'pnl': 272.1020809270366, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-12 00:00:00'), 'exit_date': Timestamp('2017-04-20 00:00:00'), 'ticker': 'LMT', 'sector': 'Industrial Goods', 'allocated_amount': 7239.213743817178, 'prob_up': 0.458251953125, 'expected_rise': 0.005624447949230671, 'actual_return': 0.012438999946407847, 'pnl': 90.04857937137682, 'exit_reason': 'scheduled'}]","[{'ticker': 'IEP', 'sector': 'Conglomerates', 'prob_up': 0.56298828125, 'predicted_prob': 0.56298828125, 'expected_rise': 0.007842699065804482, 'bucket_idx': 5, 'investment_fraction': 0.048175059772675694, 'investment_amount': 9042.382332331877, 'allocated_amount': 9042.382332331877, 'exit_date': Timestamp('2017-04-27 00:00:00')}, {'ticker': 'V', 'sector': 'Financial', 'prob_up': 0.50830078125, 'predicted_prob': 0.50830078125, 'expected_rise': 0.005348498001694679, 'bucket_idx': 0, 'investment_fraction': 0.018738241051078918, 'investment_amount': 7272.916057496538, 'allocated_amount': 7272.916057496538, 'exit_date': Timestamp('2017-04-27 00:00:00')}, {'ticker': 'AMZN', 'sector': 'Services', 'prob_up': 0.468017578125, 'predicted_prob': 0.468017578125, 'expected_rise': 0.004392319358885288, 'bucket_idx': 5, 'investment_fraction': 0.0017588313695045322, 'investment_amount': 4783.59371894597, 'allocated_amount': 4783.59371894597, 'exit_date': Timestamp('2017-04-27 00:00:00')}, {'ticker': 'FB', 'sector': 'Technology', 'prob_up': 0.4609375, 'predicted_prob': 0.4609375, 'expected_rise': 0.010127188637852669, 'bucket_idx': 0, 'investment_fraction': 0.012110177709330107, 'investment_amount': 9042.382332331877, 'allocated_amount': 9042.382332331876, 'exit_date': Timestamp('2017-04-27 00:00:00')}]",5,100000.0,1109,True,False,42,/mnt/primary/simulation/trained_models_multiclass,12,12,0.2,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.3,0.7,0.3,0.5,0.5,0.1,3,100.0,0.5,"[[0.08, 0.6], [0.15, 0.35]]",sector,sector,0.14460302093247346,BiGRU,6,corn,20,128,128,1,0.3,0.4,0.002368185640959,2.5898782569408105e-05,64,30,10,0.0038640829279896,7,0.4,5,1.3109464249779392,1.0437863717804818,2.6961818009299283,15,0.3419711337313805,0.7051296774893804,31,0.0665674589000914,2
2017-04-21,61102.219003809674,30729.170970334882,101243.49344491595,101243.49344491595,772.5786412284028,0.007689575064962595,0,MPT_ONLY,30373.048033474784,30373.048033474784,True,False,"{'IEP': 0.3000000000000001, 'TM': 1.5971393428952463e-17, 'BRK-A': 8.35207551458432e-17, 'AMGN': 0.173844615481586, 'DHR': 0.0, 'UPS': 0.22615538451841394, 'GOOG': 0.29999999999999993, 'NEE': 3.122502256758254e-17}","[{'date': Timestamp('2017-04-13 00:00:00'), 'exit_date': Timestamp('2017-04-21 00:00:00'), 'ticker': 'IEP', 'sector': 'Conglomerates', 'allocated_amount': 8999.99999999999, 'prob_up': 0.55712890625, 'expected_rise': 0.007723239716142416, 'actual_return': 0.02083333333333326, 'pnl': 187.49999999999915, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-13 00:00:00'), 'exit_date': Timestamp('2017-04-21 00:00:00'), 'ticker': 'CHTR', 'sector': 'Services', 'allocated_amount': 5320.550940686197, 'prob_up': 0.51220703125, 'expected_rise': 0.004851126577705145, 'actual_return': 0.02569700303030298, 'pnl': 136.72221364569455, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-13 00:00:00'), 'exit_date': Timestamp('2017-04-21 00:00:00'), 'ticker': 'V', 'sector': 'Financial', 'allocated_amount': 6679.449059313798, 'prob_up': 0.5068359375, 'expected_rise': 0.005328684579581022, 'actual_return': 0.025655439665057678, 'pnl': 171.3642023370514, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-13 00:00:00'), 'exit_date': Timestamp('2017-04-21 00:00:00'), 'ticker': 'FB', 'sector': 'Technology', 'allocated_amount': 8999.999999999996, 'prob_up': 0.464111328125, 'expected_rise': 0.010180099867284298, 'actual_return': 0.0307769139161842, 'pnl': 276.9922252456577, 'exit_reason': 'scheduled'}]","[{'ticker': 'IEP', 'sector': 'Conglomerates', 'prob_up': 0.56298828125, 'predicted_prob': 0.56298828125, 'expected_rise': 0.007858702912926674, 'bucket_idx': 5, 'investment_fraction': 0.048077809396582606, 'investment_amount': 9111.914410042438, 'allocated_amount': 9111.914410042438, 'exit_date': Timestamp('2017-04-28 00:00:00')}, {'ticker': 'AMGN', 'sector': 'Healthcare', 'prob_up': 0.50634765625, 'predicted_prob': 0.50634765625, 'expected_rise': 0.0027502726297825575, 'bucket_idx': 0, 'investment_fraction': 0.011814778597688182, 'investment_amount': 5280.190856383166, 'allocated_amount': 5280.190856383166, 'exit_date': Timestamp('2017-04-28 00:00:00')}, {'ticker': 'UPS', 'sector': 'Services', 'prob_up': 0.505859375, 'predicted_prob': 0.505859375, 'expected_rise': 0.0030872866045683622, 'bucket_idx': 5, 'investment_fraction': 0.009423331148946924, 'investment_amount': 6869.028357006746, 'allocated_amount': 6869.028357006746, 'exit_date': Timestamp('2017-04-28 00:00:00')}, {'ticker': 'GOOG', 'sector': 'Technology', 'prob_up': 0.4658203125, 'predicted_prob': 0.4658203125, 'expected_rise': 0.004410427529364824, 'bucket_idx': 0, 'investment_fraction': 0.003159052204164692, 'investment_amount': 9111.914410042433, 'allocated_amount': 9111.914410042433, 'exit_date': Timestamp('2017-04-28 00:00:00')}]",5,100000.0,1109,True,False,42,/mnt/primary/simulation/trained_models_multiclass,12,12,0.2,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.3,0.7,0.3,0.5,0.5,0.1,3,100.0,0.5,"[[0.08, 0.6], [0.15, 0.35]]",sector,sector,0.14460302093247346,BiGRU,6,corn,20,128,128,1,0.3,0.4,0.002368185640959,2.5898782569408105e-05,64,30,10,0.0038640829279896,7,0.4,5,1.3109464249779392,1.0437863717804818,2.6961818009299283,15,0.3419711337313805,0.7051296774893804,31,0.0665674589000914,2
2017-04-24,41038.17664265144,30465.749735169753,101552.49911723248,101552.49911723248,309.0056723165342,0.0030521040098705488,0,MPT_ONLY,30465.749735169742,10572.426907481677,True,False,"{'IEP': 0.2999999999999995, 'TM': 8.883842044818819e-17, 'V': 0.2999999999999997, 'CELG': 0.10000000000000048, 'HON': 2.300779681548053e-16, 'CHTR': 0.29999999999999966, 'TSM': 1.8499771993547082e-16, 'NEE': 1.9022634531385512e-16}","[{'date': Timestamp('2017-04-17 00:00:00'), 'exit_date': Timestamp('2017-04-24 00:00:00'), 'ticker': 'IEP', 'sector': 'Conglomerates', 'allocated_amount': 9000.0, 'prob_up': 0.5625, 'expected_rise': 0.007757564075291157, 'actual_return': 0.030970629162946794, 'pnl': 278.73566246652115, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-17 00:00:00'), 'exit_date': Timestamp('2017-04-24 00:00:00'), 'ticker': 'CHTR', 'sector': 'Services', 'allocated_amount': 1000.0000000000146, 'prob_up': 0.5126953125, 'expected_rise': 0.004837453365325928, 'actual_return': 0.030270009850012602, 'pnl': 30.270009850013043, 'exit_reason': 'scheduled'}]","[{'ticker': 'IEP', 'sector': 'Conglomerates', 'prob_up': 0.56298828125, 'predicted_prob': 0.56298828125, 'expected_rise': 0.007858702912926674, 'bucket_idx': 5, 'investment_fraction': 0.0480101519371377, 'investment_amount': 9139.724920550907, 'allocated_amount': 9139.724920550907, 'exit_date': Timestamp('2017-05-01 00:00:00')}, {'ticker': 'CHTR', 'sector': 'Services', 'prob_up': 0.513671875, 'predicted_prob': 0.513671875, 'expected_rise': 0.004829720593988895, 'bucket_idx': 5, 'investment_fraction': 0.030348821607798327, 'investment_amount': 9139.724920550912, 'allocated_amount': 1432.7019869307696, 'exit_date': Timestamp('2017-05-01 00:00:00')}]",5,100000.0,1109,True,False,42,/mnt/primary/simulation/trained_models_multiclass,12,12,0.2,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.3,0.7,0.3,0.5,0.5,0.1,3,100.0,0.5,"[[0.08, 0.6], [0.15, 0.35]]",sector,sector,0.14460302093247346,BiGRU,6,corn,20,128,128,1,0.3,0.4,0.002368185640959,2.5898782569408105e-05,64,30,10,0.0038640829279896,7,0.4,5,1.3109464249779392,1.0437863717804818,2.6961818009299283,15,0.3419711337313805,0.7051296774893804,31,0.0665674589000914,2
2017-04-25,30465.749735169753,30465.749735169753,101552.49911723248,101552.49911723248,0.0,0.0,0,MPT_ONLY,30465.749735169742,0.0,True,False,"{'IEP': 0.2999999999999999, 'TM': 0.0, 'V': 0.2999999999999998, 'UNH': 0.2556441199114466, 'HON': 6.245004513516503e-17, 'CMCSA': 0.1443558800885535, 'ORCL': 0.0}",[],[],5,100000.0,1109,True,False,42,/mnt/primary/simulation/trained_models_multiclass,12,12,0.2,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.3,0.7,0.3,0.5,0.5,0.1,3,100.0,0.5,"[[0.08, 0.6], [0.15, 0.35]]",sector,sector,0.14460302093247346,BiGRU,6,corn,20,128,128,1,0.3,0.4,0.002368185640959,2.5898782569408105e-05,64,30,10,0.0038640829279896,7,0.4,5,1.3109464249779392,1.0437863717804818,2.6961818009299283,15,0.3419711337313805,0.7051296774893804,31,0.0665674589000914,2
2017-04-26,30465.749735169753,30465.749735169753,101552.49911723248,101552.49911723248,0.0,0.0,0,MPT_ONLY,30465.749735169742,0.0,True,False,"{'BBL': 1.1236635570275085e-16, 'IEP': 0.2999999999999999, 'TM': 0.0, 'BAC': 0.0, 'UNH': 0.10000000000000013, 'HON': 2.8398239678786735e-17, 'CHTR': 0.2999999999999999, 'FB': 0.3}",[],[],5,100000.0,1109,True,False,42,/mnt/primary/simulation/trained_models_multiclass,12,12,0.2,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.3,0.7,0.3,0.5,0.5,0.1,3,100.0,0.5,"[[0.08, 0.6], [0.15, 0.35]]",sector,sector,0.14460302093247346,BiGRU,6,corn,20,128,128,1,0.3,0.4,0.002368185640959,2.5898782569408105e-05,64,30,10,0.0038640829279896,7,0.4,5,1.3109464249779392,1.0437863717804818,2.6961818009299283,15,0.3419711337313805,0.7051296774893804,31,0.0665674589000914,2
